x,Total UO2++ [M]
19455,2.8717993660204914e-7
19456,2.8708863947243527e-7
19457,2.87039521657687e-7
19458,2.8753735719335786e-7
19459,2.874666598575304e-7
19460,2.873834933617034e-7
19461,2.8730100332239617e-7
19462,2.872346280003064e-7
19463,2.8719764711730153e-7
19464,2.874586865690667e-7
19465,2.874777877811132e-7
19466,2.874666548607804e-7
19467,2.8743665643662476e-7
19468,2.874039659066697e-7
19469,2.873833237111906e-7
19470,2.8732651856943186e-7
19471,2.8745868064003026e-7
19472,2.8753734619431105e-7
19473,2.8757222478259094e-7
19474,2.875809173360383e-7
19475,2.875802789279934e-7
19476,2.8714777427104737e-7
19477,2.8740845659925253e-7
19478,2.8758856158911694e-7
19479,2.8769641878028346e-7
19480,2.8775154873712584e-7
19481,2.877733301948669e-7
19482,2.8694808675158134e-7
19483,2.873377137127016e-7
19484,2.876204355658786e-7
19485,2.8780255144214253e-7
19486,2.879051154326251e-7
19487,2.8794984866925414e-7
19488,2.867554971472917e-7
19489,2.872611129883465e-7
19490,2.8763726089207404e-7
19491,2.878876755772032e-7
19492,2.8803418563574445e-7
19493,2.8810027497979804e-7
19494,2.8659294925284233e-7
19495,2.8719210336941746e-7
19496,2.8764440738890597e-7
19497,2.8795105646603843e-7
19498,2.881340278774013e-7
19499,2.8821791969371235e-7
19500,2.86476530244488e-7
19501,2.8714078804105756e-7
19502,2.876465154941439e-7
19503,2.8799292132177647e-7
19504,2.8820183098373535e-7
19505,2.8829843714397173e-7
19506,2.8641603933528896e-7
19507,2.87113595669149e-7
19508,2.876467750421727e-7
19509,2.880137076360392e-7
19510,2.882360626786538e-7
19511,2.883392762151163e-7
19512,2.86416033431422e-7
19513,2.8711358892600376e-7
19514,2.876467679059572e-7
19515,2.880137001478775e-7
19516,2.8823605490476324e-7
19517,2.883392683667316e-7
19518,2.8647651144479426e-7
19519,2.871407683001372e-7
19520,2.8764649468753304e-7
19521,2.879928989780175e-7
19522,2.882018078735948e-7
19523,2.882984137763372e-7
19524,2.8659291647553554e-7
19525,2.8719206887722597e-7
19526,2.876443716196736e-7
19527,2.8795101932893113e-7
19528,2.88133989953648e-7
19529,2.8821788141946364e-7
19530,2.86755450663818e-7
19531,2.8726106406560655e-7
19532,2.876372105476277e-7
19533,2.878876241569937e-7
19534,2.880341335625419e-7
19535,2.881002225747931e-7
19536,2.8694802701711404e-7
19537,2.873376515042591e-7
19538,2.876203718369114e-7
19539,2.878024866451234e-7
19540,2.87905050037405e-7
19541,2.879497829724338e-7
19542,2.871477019700972e-7
19543,2.87408381588386e-7
19544,2.8758848501560304e-7
19545,2.876963412415299e-7
19546,2.8775147060313225e-7
19547,2.8777325179648443e-7
19548,2.8777335456587225e-7
19549,2.879498802421551e-7
19550,2.881003145038156e-7
19551,2.882179668770631e-7
19552,2.8829849233571864e-7
19553,2.883393404576812e-7
19554,2.883393411797409e-7
19555,2.882984945675465e-7
19556,2.882179692984502e-7
19557,2.8810031634135245e-7
19558,2.8794988179316893e-7
19559,2.877733557584662e-7
19560,2.8775157169047955e-7
19561,2.8790514549317176e-7
19562,2.880342235038946e-7
19563,2.8813407338741157e-7
19564,2.882018834969307e-7
19565,2.8823612460469816e-7
19566,2.882361257511276e-7
19567,2.882018869070862e-7
19568,2.881340762599587e-7
19569,2.880342259762321e-7
19570,2.8790514679900365e-7
19571,2.8775157297791066e-7
19572,2.8769643909531033e-7
19573,2.878025784394375e-7
19574,2.878877096930648e-7
19575,2.8795109751330217e-7
19576,2.879929697476466e-7
19577,2.8801376542658125e-7
19578,2.880137673458831e-7
19579,2.87992974590806e-7
19580,2.8795110225365837e-7
19581,2.878877131523003e-7
19582,2.8780258017918867e-7
19583,2.8769644053047457e-7
19584,2.8758857828586835e-7
19585,2.8762045820093437e-7
19586,2.876372891670718e-7
19587,2.8764444082818293e-7
19588,2.8764655792758887e-7
19589,2.8764682627563086e-7
19590,2.87646829937323e-7
19591,2.876465653755012e-7
19592,2.8764444954867215e-7
19593,2.876372946260076e-7
19594,2.876204609191373e-7
19595,2.8758857926188515e-7
19596,2.874084691141154e-7
19597,2.8733773170172726e-7
19598,2.8726113576975817e-7
19599,2.8719213044239103e-7
19600,2.8714082285318345e-7
19601,2.871136424149925e-7
19602,2.871136455321953e-7
19603,2.8714083292588977e-7
19604,2.871921402857089e-7
19605,2.8726114136829146e-7
19606,2.8733773375012577e-7
19607,2.874084689383086e-7
19608,2.871477822974566e-7
19609,2.8694809993460556e-7
19610,2.867555149742827e-7
19611,2.8659297057653144e-7
19612,2.864765630782145e-7
19613,2.8641608216822733e-7
19614,2.864160840076449e-7
19615,2.864765686467386e-7
19616,2.865929795416681e-7
19617,2.8675551907344946e-7
19618,2.8694809990755345e-7
19619,2.871477801272342e-7
19620,2.875801888225103e-7
19621,2.873832230454418e-7
19622,2.8719753764269344e-7
19623,2.8703940536733253e-7
19624,2.869240100352255e-7
19625,2.868631071187119e-7
19626,2.8758082737968127e-7
19627,2.874038654166174e-7
19628,2.872345186765645e-7
19629,2.870885233046752e-7
19630,2.869810378722601e-7
19631,2.8692400913014033e-7
19632,2.8757213535098604e-7
19633,2.8743655638685116e-7
19634,2.8730089434999184e-7
19635,2.871798207156966e-7
19636,2.8708852150059985e-7
19637,2.870394026530397e-7
19638,2.8753725762523684e-7
19639,2.8746655549959773e-7
19640,2.8738338491101995e-7
19641,2.8730089168764103e-7
19642,2.8723451420430385e-7
19643,2.8719753225157135e-7
19644,2.8745859333723477e-7
19645,2.874776893430733e-7
19646,2.874665520576685e-7
19647,2.874365502738372e-7
19648,2.8740385747814614e-7
19649,2.8738321416367036e-7
19650,2.8732643311263325e-7
19651,2.8745858922444766e-7
19652,2.8753725005592077e-7
19653,2.875721250903813e-7
19654,2.8758081526913506e-7
19655,2.875801756910754e-7
19656,2.8714769744084437e-7
19657,2.8740837284616514e-7
19658,2.875884727605784e-7
19659,2.8769632627074776e-7
19660,2.877514537842294e-7
19661,2.877732340345816e-7
19662,2.869480175411977e-7
19663,2.8733763773016843e-7
19664,2.876203544588473e-7
19665,2.8780246653074795e-7
19666,2.879050280825756e-7
19667,2.879497600964406e-7
19668,2.867554361565304e-7
19669,2.8726104498136054e-7
19670,2.8763718762839745e-7
19671,2.8788759852225403e-7
19672,2.880341061239385e-7
19673,2.881001942103694e-7
19674,2.865928964164526e-7
19675,2.871920435451207e-7
19676,2.876443418681964e-7
19677,2.8795098703567567e-7
19678,2.881339558974884e-7
19679,2.8821784635473845e-7
19680,2.8647648539832123e-7
19681,2.871407356252253e-7
19682,2.8764645828634756e-7
19683,2.879928600311317e-7
19684,2.882017670266031e-7
19685,2.882983717988825e-7
19686,2.8641600125055064e-7
19687,2.871135507206385e-7
19688,2.876467257771308e-7
19689,2.8801365473754697e-7
19690,2.88236007203366e-7
19691,2.8833921950712204e-7
19692,2.864160020511379e-7
19693,2.871135518084156e-7
19694,2.87646726365391e-7
19695,2.8801365509253223e-7
19696,2.8823600744559943e-7
19697,2.8833921978685594e-7
19698,2.8647648585512557e-7
19699,2.8714073818834656e-7
19700,2.876464603645172e-7
19701,2.879928613236945e-7
19702,2.8820176794899867e-7
19703,2.8829837274429905e-7
19704,2.8659289665746565e-7
19705,2.8719204496099066e-7
19706,2.876443437446062e-7
19707,2.8795098833146804e-7
19708,2.88133956828419e-7
19709,2.882178472416724e-7
19710,2.867554359914201e-7
19711,2.872610455361459e-7
19712,2.876371882982636e-7
19713,2.8788759901466637e-7
19714,2.880341064481998e-7
19715,2.881001944748498e-7
19716,2.86948016617649e-7
19717,2.873376374208851e-7
19718,2.8762035429879356e-7
19719,2.878024664947285e-7
19720,2.879050280859635e-7
19721,2.8794976009194263e-7
19722,2.871476955090469e-7
19723,2.874083714523071e-7
19724,2.8758847172317885e-7
19725,2.876963255976853e-7
19726,2.877514533155636e-7
19727,2.877732337605113e-7
19728,2.8732643000574075e-7
19729,2.874585862568275e-7
19730,2.875372474948188e-7
19731,2.875721233476691e-7
19732,2.8758081384323953e-7
19733,2.8758017483542037e-7
19734,2.8745859036707266e-7
19735,2.874776873334585e-7
19736,2.874665507136633e-7
19737,2.874365495276389e-7
19738,2.874038572685074e-7
19739,2.873832135534492e-7
19740,2.8753725619792184e-7
19741,2.874665544197836e-7
19742,2.8738338428650356e-7
19743,2.873008915142525e-7
19744,2.872345143414592e-7
19745,2.871975323073333e-7
19746,2.8757213467292023e-7
19747,2.874365559166018e-7
19748,2.873008942039973e-7
19749,2.8717982088821907e-7
19750,2.8708852190002533e-7
19751,2.870394031157031e-7
19752,2.8758082703002173e-7
19753,2.874038652825258e-7
19754,2.872345188340424e-7
19755,2.8708852373750254e-7
19756,2.8698103851939076e-7
19757,2.8692400990132126e-7
19758,2.875801884004578e-7
19759,2.8738322300261274e-7
19760,2.8719753793270534e-7
19761,2.87039405942328e-7
19762,2.8692401085108713e-7
19763,2.868631081687636e-7
19764,2.877732511054914e-7
19765,2.8794978243183496e-7
19766,2.8810022284445093e-7
19767,2.8821788208741096e-7
19768,2.882984146422048e-7
19769,2.8833926920671595e-7
19770,2.88339276848116e-7
19771,2.8829843748259507e-7
19772,2.882179197933419e-7
19773,2.8810027487855923e-7
19774,2.879498482157968e-7
19775,2.8777332943793747e-7
19776,2.8758027801641014e-7
19777,2.8738332270881464e-7
19778,2.8719764605191625e-7
19779,2.8703952055022933e-7
19780,2.8692412983067825e-7
19781,2.8686322924324936e-7
19782,2.8775146996049857e-7
19783,2.879050495731802e-7
19784,2.880341339129498e-7
19785,2.88133990769566e-7
19786,2.882018089376873e-7
19787,2.882360559230658e-7
19788,2.882360635032689e-7
19789,2.882018316193962e-7
19790,2.8813402809697937e-7
19791,2.880341852503569e-7
19792,2.8790511464621875e-7
19793,2.8775154784022864e-7
19794,2.8758091640642925e-7
19795,2.874039649378643e-7
19796,2.8723462698641477e-7
19797,2.870886384188468e-7
19798,2.8698115761414156e-7
19799,2.869241311944951e-7
19800,2.876963403334515e-7
19801,2.878024860453356e-7
19802,2.8788762457916426e-7
19803,2.8795102042027083e-7
19804,2.8799290048075945e-7
19805,2.880137017248889e-7
19806,2.8801370914644586e-7
19807,2.8799292268062765e-7
19808,2.8795105689807484e-7
19809,2.8788767426088286e-7
19810,2.878025496429564e-7
19811,2.8769641743639914e-7
19812,2.8757222381802534e-7
19813,2.874366555304271e-7
19814,2.8730100238753326e-7
19815,2.8717993561923946e-7
19816,2.870886410665139e-7
19817,2.8703952455585344e-7
19818,2.8758848346668974e-7
19819,2.876203708252788e-7
19820,2.8763721103019794e-7
19821,2.876443731474966e-7
19822,2.87646496901298e-7
19823,2.8764677039637314e-7
19824,2.876467775741068e-7
19825,2.8764651838460027e-7
19826,2.876444085971338e-7
19827,2.8763725990516954e-7
19828,2.876204342027716e-7
19829,2.875885594097955e-7
19830,2.875373451202823e-7
19831,2.8746665409543484e-7
19832,2.8738349255191887e-7
19833,2.8730100626347704e-7
19834,2.8723463348644423e-7
19835,2.8719765389414094e-7
19836,2.874083790725791e-7
19837,2.8733764988682325e-7
19838,2.8726106477443083e-7
19839,2.871920711074466e-7
19840,2.871407715716992e-7
19841,2.871135927642965e-7
19842,2.8711359961900274e-7
19843,2.871407920845971e-7
19844,2.8719210473107443e-7
19845,2.8726111372316847e-7
19846,2.873377139872828e-7
19847,2.874084561069132e-7
19848,2.874586798764779e-7
19849,2.874777873296368e-7
19850,2.874666592430264e-7
19851,2.8743666442319397e-7
19852,2.874039763716889e-7
19853,2.873833354488695e-7
19854,2.871476984617068e-7
19855,2.8694802615572277e-7
19856,2.8675545198795024e-7
19857,2.865929195182814e-7
19858,2.8647651588849184e-7
19859,2.864160388429641e-7
19860,2.8641604533079325e-7
19861,2.864765351848361e-7
19862,2.865929518440655e-7
19863,2.8675549946365047e-7
19864,2.869480885768713e-7
19865,2.8714777605001825e-7
19866,2.873265194078187e-7
19867,2.874586866771669e-7
19868,2.8753735660140513e-7
19869,2.8757223867350553e-7
19870,2.8758093364569627e-7
19871,2.8758029651448855e-7
19872,2.8682201719494255e-7
19873,2.8647624409445237e-7
19874,2.861535380622863e-7
19875,2.85886861241762e-7
19876,2.8569835105970754e-7
19877,2.8560110406323995e-7
19878,2.856011038245904e-7
19879,2.856983496621168e-7
19880,2.858868600328084e-7
19881,2.861535368490388e-7
19882,2.8647624307352684e-7
19883,2.8682201550546763e-7
19884,2.864762489565874e-7
19885,2.859849778199316e-7
19886,2.855324139783475e-7
19887,2.8516171974259424e-7
19888,2.849011796977395e-7
19889,2.8476720781339066e-7
19890,2.8476720740348225e-7
19891,2.8490117817694307e-7
19892,2.851617191008837e-7
19893,2.855324136475277e-7
19894,2.8598497769192133e-7
19895,2.864762487878205e-7
19896,2.8615354784834887e-7
19897,2.8553241880691553e-7
19898,2.8496336173620546e-7
19899,2.8449893479320203e-7
19900,2.841732878201801e-7
19901,2.840060642395827e-7
19902,2.84006063860001e-7
19903,2.8417328740472637e-7
19904,2.844989351489675e-7
19905,2.849633625974141e-7
19906,2.8553242003076824e-7
19907,2.8615354940640785e-7
19908,2.8588687603723813e-7
19909,2.851617292560518e-7
19910,2.844989392977585e-7
19911,2.8395873559767103e-7
19912,2.8358026269323135e-7
19913,2.8338600075047987e-7
19914,2.8338600073252986e-7
19915,2.835802633347809e-7
19916,2.8395873748925283e-7
19917,2.844989419419563e-7
19918,2.851617323083425e-7
19919,2.858868793778458e-7
19920,2.856983708133189e-7
19921,2.8490119365598435e-7
19922,2.841732963861933e-7
19923,2.8358026649821156e-7
19924,2.8316485685911814e-7
19925,2.8295165339421e-7
19926,2.8295165429480473e-7
19927,2.83164859016617e-7
19928,2.835802706662361e-7
19929,2.841733013469102e-7
19930,2.8490119879641296e-7
19931,2.856983759884362e-7
19932,2.856011287743732e-7
19933,2.8476722603157985e-7
19934,2.8400607631270627e-7
19935,2.833860072905549e-7
19936,2.8295165640126836e-7
19937,2.8272873013631454e-7
19938,2.827287335342951e-7
19939,2.8295166341420004e-7
19940,2.8338601541527685e-7
19941,2.840060845371672e-7
19942,2.8476723340371104e-7
19943,2.8560113563912707e-7
19944,2.8560113348157444e-7
19945,2.8476723015022737e-7
19946,2.84006080859822e-7
19947,2.833860113215219e-7
19948,2.8295166179737164e-7
19949,2.827287377231753e-7
19950,2.827287406438027e-7
19951,2.829516704564095e-7
19952,2.8338602224968527e-7
19953,2.8400609061629637e-7
19954,2.847672393331967e-7
19955,2.8560114182099216e-7
19956,2.8569838803076895e-7
19957,2.8490120953427933e-7
19958,2.8417331103758743e-7
19959,2.83580279898763e-7
19960,2.831648721303072e-7
19961,2.8295167246896446e-7
19962,2.8295167515556265e-7
19963,2.831648799305133e-7
19964,2.835802904560785e-7
19965,2.84173320243121e-7
19966,2.8490121659722936e-7
19967,2.856983944581603e-7
19968,2.8588690632223757e-7
19969,2.8516175715534787e-7
19970,2.844989644103551e-7
19971,2.839587567497195e-7
19972,2.835802870263031e-7
19973,2.833860294101373e-7
19974,2.833860321449718e-7
19975,2.835802955346195e-7
19976,2.839587692714194e-7
19977,2.8449897320540323e-7
19978,2.8516176276061767e-7
19979,2.8588691081060867e-7
19980,2.861535916113891e-7
19981,2.8553245964128045e-7
19982,2.8496339842539675e-7
19983,2.844989678675997e-7
19984,2.841733224217036e-7
19985,2.840061040647069e-7
19986,2.840061065682502e-7
19987,2.8417333090368425e-7
19988,2.844989778242346e-7
19989,2.8496340549588506e-7
19990,2.8553246376503135e-7
19991,2.861535951347732e-7
19992,2.86476306268887e-7
19993,2.8598503291157904e-7
19994,2.855324666619247e-7
19995,2.8516177084387866e-7
19996,2.849012313243771e-7
19997,2.8476726167416034e-7
19998,2.847672627506044e-7
19999,2.849012344447067e-7
20000,2.8516177376933765e-7
20001,2.8553246843123283e-7
20002,2.8598503546690687e-7
20003,2.8647630898015625e-7
20004,2.868220871855041e-7
20005,2.864763128174358e-7
20006,2.8615360644192717e-7
20007,2.8588692910977283e-7
20008,2.8569841920759984e-7
20009,2.856011726312062e-7
20010,2.8560117218929887e-7
20011,2.8569841782849505e-7
20012,2.858869267911185e-7
20013,2.861536054299858e-7
20014,2.864763144550791e-7
20015,2.8682208989666376e-7
20016,2.2964357143251055e-7
20017,2.2959313939345727e-7
20018,2.2954507076162513e-7
20019,2.295037635881093e-7
20020,2.2947341533680751e-7
20021,2.2945733064479348e-7
20022,2.2963165654021831e-7
20023,2.2958995419480066e-7
20024,2.2954935695959813e-7
20025,2.2951387875916504e-7
20026,2.2948749748807743e-7
20027,2.294734146417936e-7
20028,2.296063451295799e-7
20029,2.2958202837638345e-7
20030,2.295562919064806e-7
20031,2.2953239037920197e-7
20032,2.2951387740882787e-7
20033,2.2950376154097434e-7
20034,2.2956547666909368e-7
20035,2.295669018730705e-7
20036,2.2956312458444225e-7
20037,2.295562899085193e-7
20038,2.295493536248088e-7
20039,2.2954506673380292e-7
20040,2.2950762267339085e-7
20041,2.29542344181842e-7
20042,2.295668992265795e-7
20043,2.2958202377478122e-7
20044,2.2958994830498507e-7
20045,2.295931328194423e-7
20046,2.2943367420103972e-7
20047,2.295076193670009e-7
20048,2.2956547074552093e-7
20049,2.2960633724964102e-7
20050,2.2963164739984586e-7
20051,2.2964356157423522e-7
20052,2.2934792602667356e-7
20053,2.2946436738553944e-7
20054,2.295582530360047e-7
20055,2.2962694607474514e-7
20056,2.2967103245835875e-7
20057,2.2969236910521973e-7
20058,2.2925786041811637e-7
20059,2.2941657707989847e-7
20060,2.2954636234431786e-7
20061,2.2964280866392995e-7
20062,2.297056354232706e-7
20063,2.2973638030362903e-7
20064,2.2917234765738097e-7
20065,2.2936955100775465e-7
20066,2.295321112058073e-7
20067,2.2965395897720122e-7
20068,2.2973397019153745e-7
20069,2.297733518701906e-7
20070,2.2909990426251555e-7
20071,2.2932871413446243e-7
20072,2.2951826966332333e-7
20073,2.2966109949584657e-7
20074,2.2975533691028287e-7
20075,2.2980187842735993e-7
20076,2.2904753215252697e-7
20077,2.2929870880790423e-7
20078,2.2950741362877816e-7
20079,2.2966516340531074e-7
20080,2.2976953639487862e-7
20081,2.2982118524368266e-7
20082,2.2902010504000164e-7
20083,2.2928284945969503e-7
20084,2.295014729673536e-7
20085,2.2966696272034984e-7
20086,2.2977660056952824e-7
20087,2.2983090457137784e-7
20088,2.2902010220646933e-7
20089,2.2928284587257668e-7
20090,2.2950146900477154e-7
20091,2.296669584485798e-7
20092,2.2977659616836632e-7
20093,2.2983090015453168e-7
20094,2.290475216422968e-7
20095,2.2929869741476888e-7
20096,2.2950740158026902e-7
20097,2.2966515081449897e-7
20098,2.2976952353168906e-7
20099,2.2982117230274238e-7
20100,2.290998852592072e-7
20101,2.2932869447311026e-7
20102,2.2951824939750312e-7
20103,2.296610790086335e-7
20104,2.2975531621885726e-7
20105,2.298018576294928e-7
20106,2.2917232101988008e-7
20107,2.293695237694323e-7
20108,2.2953208344966288e-7
20109,2.2965393110853702e-7
20110,2.297339421496755e-7
20111,2.2977332370502346e-7
20112,2.2925782659702117e-7
20113,2.2941654272327228e-7
20114,2.2954632766280614e-7
20115,2.2964277372304705e-7
20116,2.2970560024321732e-7
20117,2.297363449250455e-7
20118,2.2934788536513365e-7
20119,2.294643264803738e-7
20120,2.29558211681282e-7
20121,2.2962690437761075e-7
20122,2.2967099048688392e-7
20123,2.2969232688632867e-7
20124,2.2969238115772092e-7
20125,2.297363959395232e-7
20126,2.2977337160210649e-7
20127,2.2980190270294833e-7
20128,2.2982121452449173e-7
20129,2.2983093889135776e-7
20130,2.2983093943337467e-7
20131,2.2982121601896117e-7
20132,2.2980190503112143e-7
20133,2.297733738274239e-7
20134,2.297363976445707e-7
20135,2.2969238243995222e-7
20136,2.2967104372915655e-7
20137,2.297056502322343e-7
20138,2.297339888147864e-7
20139,2.2975535984139649e-7
20140,2.2976956440375973e-7
20141,2.2977663373555918e-7
20142,2.297766344403424e-7
20143,2.2976956639462679e-7
20144,2.2975536289914842e-7
20145,2.2973399163642536e-7
20146,2.297056517445485e-7
20147,2.2967104515159044e-7
20148,2.2962695599617458e-7
20149,2.2964282180703748e-7
20150,2.296539752877561e-7
20151,2.2966111946170333e-7
20152,2.2966518910153777e-7
20153,2.2966699404533584e-7
20154,2.296669950796813e-7
20155,2.2966519211687341e-7
20156,2.296611241530162e-7
20157,2.2965397914457725e-7
20158,2.2964282360507175e-7
20159,2.296269576989893e-7
20160,2.29558261247616e-7
20161,2.2954637330358197e-7
20162,2.2953212409711086e-7
20163,2.295182842009541e-7
20164,2.295074360879007e-7
20165,2.295015020697557e-7
20166,2.295015035481139e-7
20167,2.295074407337685e-7
20168,2.295182923123052e-7
20169,2.295321294058443e-7
20170,2.29546375990702e-7
20171,2.2955826260871008e-7
20172,2.2946437326882772e-7
20173,2.2941658545015015e-7
20174,2.2936956156472654e-7
20175,2.2932872597001878e-7
20176,2.2929872830664624e-7
20177,2.2928287654313508e-7
20178,2.2928287821936976e-7
20179,2.292987339880807e-7
20180,2.2932873451558696e-7
20181,2.293695667784884e-7
20182,2.2941658824304029e-7
20183,2.2946437431362105e-7
20184,2.293479289374002e-7
20185,2.2925786608698667e-7
20186,2.291723556636945e-7
20187,2.2909991436071363e-7
20188,2.2904755135751764e-7
20189,2.2902013127351482e-7
20190,2.2902013249667187e-7
20191,2.290475552693155e-7
20192,2.2909992174673886e-7
20193,2.291723601867055e-7
20194,2.2925786821992337e-7
20195,2.2934792957557663e-7
20196,2.2964351310265962e-7
20197,2.2959307862492026e-7
20198,2.2954500777083207e-7
20199,2.2950369890149217e-7
20200,2.2947334950878892e-7
20201,2.2945726425723043e-7
20202,2.2963159908181012e-7
20203,2.2958989423455774e-7
20204,2.295492947749893e-7
20205,2.2951381487938594e-7
20206,2.2948743246733375e-7
20207,2.2947334906372208e-7
20208,2.2960628918855998e-7
20209,2.2958196993770816e-7
20210,2.2955623127870564e-7
20211,2.2953232806692507e-7
20212,2.2951381395795097e-7
20213,2.295036975336526e-7
20214,2.2956542301515874e-7
20215,2.295668456951803e-7
20216,2.2956306624722663e-7
20217,2.2955622989376058e-7
20218,2.295492924719307e-7
20219,2.2954500502400137e-7
20220,2.2950757201438606e-7
20221,2.295422909837261e-7
20222,2.2956684386363516e-7
20223,2.2958196672992342e-7
20224,2.2958989012057178e-7
20225,2.2959307407766851e-7
20226,2.2943362713257186e-7
20227,2.295075697429258e-7
20228,2.295654189378799e-7
20229,2.2960628376142298e-7
20230,2.296315927787233e-7
20231,2.2964350639993595e-7
20232,2.2934788290240854e-7
20233,2.29464321759144e-7
20234,2.295582052267544e-7
20235,2.2962689662757461e-7
20236,2.2967098191268152e-7
20237,2.2969231802263206e-7
20238,2.2925782158971356e-7
20239,2.2941653552473646e-7
20240,2.2954631878924992e-7
20241,2.2964276362037916e-7
20242,2.297055893652389e-7
20243,2.2973633374365758e-7
20244,2.2917231345117428e-7
20245,2.293695136735067e-7
20246,2.2953207144288916e-7
20247,2.296539179851988e-7
20248,2.2973392833479556e-7
20249,2.297733095462003e-7
20250,2.2909987452211704e-7
20251,2.293286806189723e-7
20252,2.2951823312551165e-7
20253,2.2966106199929248e-7
20254,2.2975529865580581e-7
20255,2.298018396738968e-7
20256,2.290475070967054e-7
20257,2.2929867905438647e-7
20258,2.2950738104812364e-7
20259,2.2966512990379922e-7
20260,2.297695020427493e-7
20261,2.2982115035062806e-7
20262,2.2902008489936403e-7
20263,2.2928282461207445e-7
20264,2.295014459237302e-7
20265,2.2966693391210417e-7
20266,2.2977657063211762e-7
20267,2.2983087411917572e-7
20268,2.2902008668997172e-7
20269,2.2928282633915944e-7
20270,2.295014468087575e-7
20271,2.2966693426810794e-7
20272,2.2977657074709006e-7
20273,2.2983087421519577e-7
20274,2.2904750981799662e-7
20275,2.292986820703643e-7
20276,2.2950738371051837e-7
20277,2.2966513097519444e-7
20278,2.297695024349745e-7
20279,2.29821150629331e-7
20280,2.290998762715201e-7
20281,2.2932868257679745e-7
20282,2.2951823521086158e-7
20283,2.296610629940154e-7
20284,2.2975529901431145e-7
20285,2.2980183986256923e-7
20286,2.291723145629512e-7
20287,2.2936951468875227e-7
20288,2.2953207240614085e-7
20289,2.2965391847559004e-7
20290,2.2973392845239367e-7
20291,2.2977330950208506e-7
20292,2.2925782238326686e-7
20293,2.2941653618054902e-7
20294,2.295463195399249e-7
20295,2.2964276437847e-7
20296,2.2970558997603032e-7
20297,2.2973633424965137e-7
20298,2.2934788305348102e-7
20299,2.2946432197508646e-7
20300,2.2955820622304154e-7
20301,2.2962689826749075e-7
20302,2.296709835152592e-7
20303,2.2969231966124832e-7
20304,2.2943362829940337e-7
20305,2.2950757126470272e-7
20306,2.2956542058310772e-7
20307,2.296062853487738e-7
20308,2.2963159458529575e-7
20309,2.296435084185792e-7
20310,2.295075739638368e-7
20311,2.2954229326308474e-7
20312,2.2956684654586385e-7
20313,2.2958196965540722e-7
20314,2.2958989327548745e-7
20315,2.2959307696207966e-7
20316,2.2956542536302846e-7
20317,2.2956684843167672e-7
20318,2.2956306949262125e-7
20319,2.2955623353036896e-7
20320,2.2954929634408713e-7
20321,2.295450088653448e-7
20322,2.296062918464346e-7
20323,2.295819730308478e-7
20324,2.295562349263167e-7
20325,2.295323321236592e-7
20326,2.2951381828092144e-7
20327,2.2950370197244538e-7
20328,2.296316019625114e-7
20329,2.2958989758370992e-7
20330,2.2954929871122388e-7
20331,2.2951381924948673e-7
20332,2.29487437140085e-7
20333,2.2947335392087925e-7
20334,2.2964351608278377e-7
20335,2.2959308211674913e-7
20336,2.2954501188439922e-7
20337,2.2950370347564836e-7
20338,2.29473354424138e-7
20339,2.294572694519801e-7
20340,2.29692329605462e-7
20341,2.2973634721685208e-7
20342,2.2977332536113042e-7
20343,2.298018590166055e-7
20344,2.29821173425448e-7
20345,2.298309009250912e-7
20346,2.2983090495035565e-7
20347,2.2982118546769137e-7
20348,2.298018789032778e-7
20349,2.2977335255454022e-7
20350,2.297363807954365e-7
20351,2.29692369232952e-7
20352,2.2964356142751604e-7
20353,2.2959313247059045e-7
20354,2.2954506623846006e-7
20355,2.2950376094440014e-7
20356,2.2947341398021593e-7
20357,2.2945732994196916e-7
20358,2.2967099292672135e-7
20359,2.2970560239469755e-7
20360,2.297339437932015e-7
20361,2.2975531766169848e-7
20362,2.2976952473431607e-7
20363,2.2977659697054072e-7
20364,2.2977660096518476e-7
20365,2.2976953673215226e-7
20366,2.2975533746415768e-7
20367,2.2973397082680607e-7
20368,2.2970563590192074e-7
20369,2.2967103258848633e-7
20370,2.296316472507484e-7
20371,2.2958994794385538e-7
20372,2.2954935310880614e-7
20373,2.2951387678740222e-7
20374,2.2948749680275588e-7
20375,2.2947341460981287e-7
20376,2.296269066151322e-7
20377,2.2964277578299968e-7
20378,2.296539328070391e-7
20379,2.2966108063382505e-7
20380,2.296651522880361e-7
20381,2.2966695956322037e-7
20382,2.296669634396548e-7
20383,2.2966516396326717e-7
20384,2.2966109992883875e-7
20385,2.2965395935997075e-7
20386,2.2964280922051826e-7
20387,2.2962694630350896e-7
20388,2.2960633714465285e-7
20389,2.2958202342172386e-7
20390,2.2955628937439508e-7
20391,2.295323897283308e-7
20392,2.2951387804262808e-7
20393,2.2950376282704964e-7
20394,2.2955821366648647e-7
20395,2.2954632962741013e-7
20396,2.295320852715403e-7
20397,2.2951825135068238e-7
20398,2.2950740354296786e-7
20399,2.2950147071678143e-7
20400,2.2950147435740427e-7
20401,2.2950741463219467e-7
20402,2.295182700635059e-7
20403,2.2953211142415794e-7
20404,2.2954636302950198e-7
20405,2.2955825357285605e-7
20406,2.2956547075375592e-7
20407,2.2956689887901178e-7
20408,2.2956312399722457e-7
20409,2.295562911857714e-7
20410,2.2954935617878616e-7
20411,2.2954506993809208e-7
20412,2.2946432808625995e-7
