x_coord,y_coord,3_4_gt,3_4_pred,3_4_error,3_9_gt,3_9_pred,3_9_error,3_14_gt,3_14_pred,3_14_error,3_19_gt,3_19_pred,3_19_error,5_4_gt,5_4_pred,5_4_error,5_9_gt,5_9_pred,5_9_error,5_14_gt,5_14_pred,5_14_error,5_19_gt,5_19_pred,5_19_error,52_4_gt,52_4_pred,52_4_error,52_9_gt,52_9_pred,52_9_error,52_14_gt,52_14_pred,52_14_error,52_19_gt,52_19_pred,52_19_error,98_4_gt,98_4_pred,98_4_error,98_9_gt,98_9_pred,98_9_error,98_14_gt,98_14_pred,98_14_error,98_19_gt,98_19_pred,98_19_error,121_4_gt,121_4_pred,121_4_error,121_9_gt,121_9_pred,121_9_error,121_14_gt,121_14_pred,121_14_error,121_19_gt,121_19_pred,121_19_error,230_4_gt,230_4_pred,230_4_error,230_9_gt,230_9_pred,230_9_error,230_14_gt,230_14_pred,230_14_error,230_19_gt,230_19_pred,230_19_error
32,29,1.0956668e-08,9.600264e-09,1.3564039e-09,2.1120682e-08,2.0024807e-08,1.0958754e-09,2.9435546e-08,2.9051257e-08,3.8428816e-10,3.6404067e-08,3.789686e-08,-1.4927934e-09,2.4812776e-08,2.2412173e-08,2.4006024e-09,9.0416485e-08,8.595143e-08,4.4650577e-09,1.6650098e-07,1.6001991e-07,6.4810735e-09,2.4398676e-07,2.3623232e-07,7.754437e-09,6.773205e-09,4.6800537e-09,2.0931514e-09,1.4938799e-08,1.0873556e-08,4.0652424e-09,2.2288477e-08,1.5391947e-08,6.8965296e-09,2.8869263e-08,2.4405104e-08,4.464159e-09,8.3906455e-09,2.0163782e-09,6.3742673e-09,1.7877753e-08,5.034032e-09,1.2843721e-08,2.6509927e-08,9.937445e-09,1.6572482e-08,3.4308954e-08,1.2951816e-08,2.1357138e-08,3.977977e-08,3.9382922e-08,3.9684878e-10,1.2653395e-07,1.2675933e-07,-2.2538416e-10,2.2071214e-07,2.2020429e-07,5.078533e-10,3.141649e-07,3.1354892e-07,6.159837e-10,2.7242228e-08,2.6535112e-08,7.0711614e-10,7.418682e-08,6.989792e-08,4.2889e-09,1.17438624e-07,1.0700255e-07,1.0436075e-08,1.5637788e-07,1.43704e-07,1.267388e-08
32,30,1.0622981e-08,8.6039265e-09,2.0190543e-09,2.0544338e-08,1.702422e-08,3.5201175e-09,2.865984e-08,2.5707067e-08,2.952774e-09,3.5460356e-08,3.3082387e-08,2.3779698e-09,2.4467608e-08,2.2216597e-08,2.2510118e-09,8.9822315e-08,8.603445e-08,3.787868e-09,1.6577891e-07,1.5977484e-07,6.004072e-09,2.4320659e-07,2.3572433e-07,7.482257e-09,6.573259e-09,4.8942823e-09,1.6789765e-09,1.4484869e-08,1.0211487e-08,4.2733825e-09,2.1605757e-08,1.4095896e-08,7.509861e-09,2.7981699e-08,2.3138014e-08,4.8436846e-09,8.081034e-09,1.9512143e-09,6.1298193e-09,1.7397854e-08,4.7457576e-09,1.2652096e-08,2.5879077e-08,9.8401145e-09,1.6038962e-08,3.3541966e-08,1.2841518e-08,2.0700448e-08,3.940088e-08,3.8838046e-08,5.628351e-10,1.2587323e-07,1.2661394e-07,-7.407124e-10,2.1982808e-07,2.1961986e-07,2.0821744e-10,3.1309642e-07,3.1299902e-07,9.74012e-11,2.7076334e-08,2.5932302e-08,1.1440324e-09,7.3717054e-08,6.874706e-08,4.9699906e-09,1.1668562e-07,1.04576465e-07,1.2109155e-08,1.5536843e-07,1.4135219e-07,1.4016237e-08
32,31,1.0524362e-08,9.747609e-09,7.767529e-10,2.039216e-08,2.004598e-08,3.4617997e-10,2.8463374e-08,2.59692e-08,2.4941738e-09,3.5226247e-08,3.1314784e-08,3.911463e-09,2.426905e-08,2.2000698e-08,2.2683526e-09,8.947583e-08,8.54039e-08,4.0719357e-09,1.6535725e-07,1.5914965e-07,6.2075998e-09,2.4275184e-07,2.3492835e-07,7.823488e-09,6.458857e-09,5.736453e-09,7.224039e-10,1.4237232e-08,9.9164055e-09,4.3208264e-09,2.1238248e-08,1.393294e-08,7.3053084e-09,2.7506852e-08,2.4015868e-08,3.4909835e-09,7.899038e-09,2.0918733e-09,5.8071645e-09,1.710313e-08,5.0656936e-09,1.2037436e-08,2.5483862e-08,1.0065968e-08,1.5417895e-08,3.3056086e-08,1.3099331e-08,1.9956754e-08,3.9345206e-08,3.8956276e-08,3.8892978e-10,1.2581611e-07,1.266681e-07,-8.519834e-10,2.1972068e-07,2.1952282e-07,1.9785773e-10,3.1290907e-07,3.1298964e-07,-8.0575546e-11,2.7012108e-08,2.5883956e-08,1.1281518e-09,7.3460505e-08,6.843163e-08,5.0288733e-09,1.1624563e-07,1.0520398e-07,1.1041649e-08,1.5476198e-07,1.4507177e-07,9.690211e-09
33,0,4.8177718e-08,4.8182876e-08,-5.1585403e-12,1.04527906e-07,1.093793e-07,-4.851394e-09,1.5060363e-07,1.6333993e-07,-1.2736308e-08,1.8906412e-07,2.002445e-07,-1.1180376e-08,1.6362765e-08,1.6388078e-08,-2.5313085e-11,6.987104e-08,7.091403e-08,-1.0429844e-09,1.3851411e-07,1.415298e-07,-3.0156855e-09,2.1165766e-07,2.128707e-07,-1.2130386e-09,2.8412146e-08,2.8987209e-08,-5.7506355e-10,6.902514e-08,7.326476e-08,-4.2396167e-09,1.0573392e-07,1.1572336e-07,-9.989442e-09,1.3859923e-07,1.4512646e-07,-6.5272303e-09,7.610312e-09,3.9213717e-09,3.6889407e-09,1.6085503e-08,1.0348977e-08,5.736526e-09,2.3789672e-08,1.7345855e-08,6.443818e-09,3.0749987e-08,2.0034705e-08,1.0715283e-08,3.697033e-08,3.481015e-08,2.1601814e-09,1.250211e-07,1.2114475e-07,3.8763517e-09,2.2145514e-07,2.1814114e-07,3.3139997e-09,3.17043e-07,3.0911715e-07,7.925848e-09,3.2258267e-08,3.3498118e-08,-1.2398509e-09,9.172491e-08,9.815405e-08,-6.42914e-09,1.4784113e-07,1.6175474e-07,-1.3913606e-08,1.9854197e-07,2.138687e-07,-1.5326734e-08
33,1,4.8277798e-08,4.781504e-08,4.6275872e-10,1.043053e-07,1.0825185e-07,-3.946546e-09,1.5011778e-07,1.5923358e-07,-9.115794e-09,1.8836359e-07,1.9805071e-07,-9.6871275e-09,1.6474427e-08,1.6755614e-08,-2.8118663e-10,7.009888e-08,7.153978e-08,-1.4409025e-09,1.3881157e-07,1.4147989e-07,-2.6683153e-09,2.1199543e-07,2.1329222e-07,-1.2967973e-09,2.8224846e-08,3.111078e-08,-2.8859333e-09,6.884529e-08,7.7090874e-08,-8.2455855e-09,1.05567835e-07,1.1994565e-07,-1.4377818e-08,1.3844542e-07,1.518296e-07,-1.3384181e-08,7.627544e-09,4.655142e-09,2.9724019e-09,1.6097566e-08,1.008376e-08,6.0138063e-09,2.3794122e-08,1.6530464e-08,7.263658e-09,3.074877e-08,1.9740341e-08,1.1008428e-08,3.7171265e-08,3.5252242e-08,1.9190232e-09,1.2535413e-07,1.2193246e-07,3.4216754e-09,2.2186128e-07,2.1873655e-07,3.1247396e-09,3.174916e-07,3.1039986e-07,7.0917565e-09,3.226154e-08,3.3728618e-08,-1.4670789e-09,9.177737e-08,9.882316e-08,-7.0457844e-09,1.479479e-07,1.6213843e-07,-1.4190533e-08,1.9869837e-07,2.1571842e-07,-1.7020042e-08
33,2,4.8525994e-08,4.733832e-08,1.1876722e-09,1.0403868e-07,1.05309624e-07,-1.2709407e-09,1.494316e-07,1.5544568e-07,-6.0140763e-09,1.873364e-07,1.9393086e-07,-6.594462e-09,1.6708325e-08,1.709715e-08,-3.8882497e-10,7.05725e-08,7.235562e-08,-1.7831212e-09,1.394245e-07,1.413422e-07,-1.917698e-09,2.1268443e-07,2.1366537e-07,-9.809469e-10,2.78593e-08,3.12356e-08,-3.3763001e-09,6.836772e-08,7.87621e-08,-1.03943805e-08,1.0499994e-07,1.2114955e-07,-1.6149613e-08,1.3779653e-07,1.5599032e-07,-1.8193788e-08,7.7237585e-09,5.3888343e-09,2.3349243e-09,1.6288684e-08,1.1964225e-08,4.324459e-09,2.4070497e-08,1.8260863e-08,5.8096337e-09,3.1102566e-08,2.2851026e-08,8.25154e-09,3.7446238e-08,3.573259e-08,1.7136479e-09,1.2576812e-07,1.2293225e-07,2.8358755e-09,2.2236212e-07,2.1933846e-07,3.0236578e-09,3.180585e-07,3.1202632e-07,6.032195e-09,3.252779e-08,3.3898765e-08,-1.3709744e-09,9.2161464e-08,9.852513e-08,-6.3636634e-09,1.4838994e-07,1.6125657e-07,-1.28666215e-08,1.9918853e-07,2.1614483e-07,-1.6956292e-08
33,3,4.875781e-08,4.726399e-08,1.4938202e-09,1.0352596e-07,1.0348561e-07,4.0351722e-11,1.4831184e-07,1.5154897e-07,-3.2371332e-09,1.8572153e-07,1.8763797e-07,-1.9164332e-09,1.6934697e-08,1.7207576e-08,-2.728786e-10,7.1011456e-08,7.295404e-08,-1.9425812e-09,1.399972e-07,1.4159791e-07,-1.6007107e-09,2.1334914e-07,2.139736e-07,-6.244676e-10,2.7126003e-08,3.058014e-08,-3.4541365e-09,6.719467e-08,7.6862946e-08,-9.668277e-09,1.03446254e-07,1.2065699e-07,-1.7210738e-08,1.3590196e-07,1.59033e-07,-2.3131037e-08,8.035129e-09,6.158835e-09,1.8762938e-09,1.6926572e-08,1.32161375e-08,3.7104346e-09,2.5004294e-08,1.9630932e-08,5.373362e-09,3.2304012e-08,2.5212387e-08,7.091625e-09,3.7713964e-08,3.618588e-08,1.5280825e-09,1.2609115e-07,1.2397675e-07,2.1144047e-09,2.2274145e-07,2.2051353e-07,2.227921e-09,3.1851303e-07,3.1406626e-07,4.4467754e-09,3.2817958e-08,3.4172096e-08,-1.3541381e-09,9.261826e-08,9.8499875e-08,-5.881617e-09,1.4894891e-07,1.6094029e-07,-1.1991375e-08,1.9983518e-07,2.1673489e-07,-1.6899705e-08
33,4,4.880211e-08,4.7153783e-08,1.6483277e-09,1.0250018e-07,1.0167308e-07,8.2710017e-10,1.464129e-07,1.4824651e-07,-1.8336124e-09,1.8310656e-07,1.7981228e-07,3.2942893e-09,1.7220323e-08,1.7455662e-08,-2.3533886e-10,7.1536256e-08,7.3455915e-08,-1.919659e-09,1.4068246e-07,1.4236122e-07,-1.6787567e-09,2.1416571e-07,2.1457853e-07,-4.1282533e-10,2.631565e-08,3.1358482e-08,-5.042832e-09,6.575098e-08,7.743924e-08,-1.16882575e-08,1.01445586e-07,1.216774e-07,-2.0231816e-08,1.3340258e-07,1.625057e-07,-2.910312e-08,8.340784e-09,7.202118e-09,1.138666e-09,1.755133e-08,1.5239848e-08,2.3114808e-09,2.5920603e-08,2.2577588e-08,3.3430148e-09,3.348291e-08,2.8021482e-08,5.461427e-09,3.800228e-08,3.7133645e-08,8.6863494e-10,1.26381e-07,1.2555685e-07,8.241443e-10,2.2307017e-07,2.2242597e-07,6.4420647e-10,3.189287e-07,3.1675785e-07,2.1708502e-09,3.3132668e-08,3.4835878e-08,-1.70321e-09,9.31308e-08,9.900123e-08,-5.870426e-09,1.4958931e-07,1.6127157e-07,-1.16822605e-08,2.0058603e-07,2.175764e-07,-1.699037e-08
33,5,4.8486825e-08,4.7840196e-08,6.466294e-10,1.00548014e-07,9.894278e-08,1.6052368e-09,1.4312427e-07,1.426631e-07,4.6117066e-10,1.7871675e-07,1.7421938e-07,4.497366e-09,1.76769e-08,1.8104998e-08,-4.2809845e-10,7.2405086e-08,7.4225255e-08,-1.8201689e-09,1.4181728e-07,1.4342048e-07,-1.6031976e-09,2.1549579e-07,2.157037e-07,-2.079048e-10,2.5349038e-08,3.072418e-08,-5.375142e-09,6.382601e-08,7.769904e-08,-1.3873034e-08,9.866771e-08,1.2165347e-07,-2.2985759e-08,1.2986109e-07,1.6275155e-07,-3.2890455e-08,9.2292645e-09,8.152817e-09,1.0764474e-09,1.940957e-08,1.7319536e-08,2.0900348e-09,2.8658423e-08,2.5202183e-08,3.4562397e-09,3.701624e-08,3.0112574e-08,6.903665e-09,3.8584513e-08,3.826146e-08,3.230518e-10,1.2718904e-07,1.2772855e-07,-5.395151e-10,2.240357e-07,2.2498044e-07,-9.447376e-10,3.2004e-07,3.1996217e-07,7.781864e-11,3.335016e-08,3.5715182e-08,-2.3650202e-09,9.359628e-08,9.9663296e-08,-6.067019e-09,1.5025974e-07,1.6163517e-07,-1.1375434e-08,2.014385e-07,2.177241e-07,-1.6285597e-08
33,6,4.8024287e-08,4.7542095e-08,4.8219206e-10,9.8282996e-08,9.6831904e-08,1.4510917e-09,1.3938764e-07,1.3832668e-07,1.060954e-09,1.7376605e-07,1.6959251e-07,4.1735433e-09,1.8363366e-08,1.8825268e-08,-4.6190252e-10,7.37625e-08,7.52124e-08,-1.449898e-09,1.4357515e-07,1.4475228e-07,-1.1771277e-09,2.1749211e-07,2.1742642e-07,6.569678e-11,2.4261626e-08,3.0338263e-08,-6.076638e-09,6.1463616e-08,7.733909e-08,-1.5875472e-08,9.51629e-08,1.2023739e-07,-2.5074485e-08,1.2533353e-07,1.6024168e-07,-3.4908155e-08,1.0631898e-08,9.369877e-09,1.2620207e-09,2.2343652e-08,1.9620423e-08,2.7232296e-09,3.2981912e-08,2.8208788e-08,4.773124e-09,4.2596174e-08,3.5630514e-08,6.96566e-09,3.9631406e-08,3.9720902e-08,-8.949641e-11,1.2885558e-07,1.3025978e-07,-1.404203e-09,2.2605722e-07,2.2804711e-07,-1.9898891e-09,3.2228863e-07,3.2387857e-07,-1.5899388e-09,3.385773e-08,3.6428183e-08,-2.5704523e-09,9.446113e-08,1.0011048e-07,-5.6493548e-09,1.5137124e-07,1.6203569e-07,-1.0664451e-08,2.0276474e-07,2.1787339e-07,-1.5108654e-08
33,7,4.7450644e-08,4.6720984e-08,7.296599e-10,9.5761195e-08,9.46107e-08,1.1504966e-09,1.3527573e-07,1.3435998e-07,9.157475e-10,1.6834126e-07,1.6635491e-07,1.9863506e-09,1.9049713e-08,1.9430708e-08,-3.809948e-10,7.512152e-08,7.625654e-08,-1.135021e-09,1.4533487e-07,1.4630405e-07,-9.691803e-10,2.1948934e-07,2.1945462e-07,3.4717118e-11,2.3116318e-08,2.9450106e-08,-6.3337886e-09,5.8793955e-08,7.661214e-08,-1.7818184e-08,9.1121066e-08,1.1937368e-07,-2.8252614e-08,1.2006325e-07,1.5824652e-07,-3.8183273e-08,1.1459797e-08,1.0280019e-08,1.179778e-09,2.4072888e-08,2.1965981e-08,2.1069066e-09,3.5528302e-08,3.277627e-08,2.7520315e-09,4.588178e-08,4.3395023e-08,2.4867575e-09,4.0941575e-08,4.1444785e-08,-5.032099e-10,1.3102407e-07,1.3322878e-07,-2.2047146e-09,2.286958e-07,2.3175807e-07,-3.0622687e-09,3.251945e-07,3.2861237e-07,-3.417881e-09,3.4524806e-08,3.7350972e-08,-2.826166e-09,9.552229e-08,1.00615345e-07,-5.0930566e-09,1.5267923e-07,1.6305243e-07,-1.0373199e-08,2.0428493e-07,2.192413e-07,-1.495637e-08
33,8,4.680601e-08,4.5767273e-08,1.0387389e-09,9.313928e-08,9.33136e-08,-1.7432455e-10,1.3104037e-07,1.3180484e-07,-7.6447293e-10,1.6277288e-07,1.6436907e-07,-1.5961916e-09,1.9796126e-08,1.998049e-08,-1.8436452e-10,7.659902e-08,7.750532e-08,-9.0629726e-10,1.4724898e-07,1.4811289e-07,-8.639063e-10,2.2166455e-07,2.2181631e-07,-1.5175772e-10,2.1988207e-08,2.8437164e-08,-6.448957e-09,5.599318e-08,7.533916e-08,-1.9345979e-08,8.6809045e-08,1.175537e-07,-3.074465e-08,1.1439832e-07,1.5492513e-07,-4.0526814e-08,1.2135286e-08,1.0537754e-08,1.5975319e-09,2.5480865e-08,2.299528e-08,2.485585e-09,3.7600465e-08,3.4179465e-08,3.4210004e-09,4.8554714e-08,4.375464e-08,4.800075e-09,4.2703693e-08,4.3273985e-08,-5.7029226e-10,1.3403202e-07,1.367844e-07,-2.7523726e-09,2.3236065e-07,2.3597016e-07,-3.6095145e-09,3.2919354e-07,3.3297718e-07,-3.78364e-09,3.4782424e-08,3.7891652e-08,-3.1092284e-09,9.615357e-08,1.01084794e-07,-4.9312234e-09,1.5362767e-07,1.6351962e-07,-9.891949e-09,2.0551515e-07,2.1948907e-07,-1.3973917e-08
33,9,4.6260467e-08,4.518472e-08,1.0757475e-09,9.100932e-08,9.2373355e-08,-1.364036e-09,1.2761814e-07,1.3055303e-07,-2.9348968e-09,1.5828255e-07,1.6373222e-07,-5.449678e-09,2.0811784e-08,2.0582753e-08,2.2903102e-10,7.860554e-08,7.8936665e-08,-3.3112713e-10,1.4984224e-07,1.504408e-07,-5.985612e-10,2.2460364e-07,2.2415783e-07,4.4580872e-10,2.0839053e-08,2.7488014e-08,-6.6489605e-09,5.2997745e-08,7.3647e-08,-2.0649257e-08,8.2141035e-08,1.1481376e-07,-3.2672723e-08,1.0823295e-07,1.5073286e-07,-4.2499906e-08,1.4363242e-08,1.0866273e-08,3.496969e-09,3.0072535e-08,2.384688e-08,6.2256547e-09,4.4334513e-08,3.479814e-08,9.536372e-09,5.722668e-08,4.43053e-08,1.29213795e-08,4.4663114e-08,4.5298183e-08,-6.350689e-10,1.3739667e-07,1.403443e-07,-2.9476297e-09,2.3645785e-07,2.4053838e-07,-4.0805332e-09,3.336517e-07,3.3769555e-07,-4.043841e-09,3.5205233e-08,3.828727e-08,-3.082036e-09,9.702811e-08,1.0154215e-07,-4.5140354e-09,1.5486462e-07,1.6388256e-07,-9.017938e-09,2.070725e-07,2.1977817e-07,-1.2705669e-08
33,10,4.5202917e-08,4.4850008e-08,3.529088e-10,8.7987075e-08,9.085593e-08,-2.8688518e-09,1.2299247e-07,1.2965441e-07,-6.661935e-09,1.523265e-07,1.5993183e-07,-7.605323e-09,2.1857941e-08,2.1414245e-08,4.4369663e-10,8.0693866e-08,8.068708e-08,6.785683e-12,1.5255269e-07,1.5262312e-07,-7.0428996e-11,2.276847e-07,2.2723164e-07,4.5305626e-10,1.9769246e-08,2.6672893e-08,-6.9036474e-09,5.009008e-08,7.179078e-08,-2.17007e-08,7.756486e-08,1.12207346e-07,-3.4642483e-08,1.0216306e-07,1.4714486e-07,-4.4981803e-08,1.6792233e-08,1.1109179e-08,5.683054e-09,3.495463e-08,2.4595025e-08,1.03596065e-08,5.144127e-08,3.5497933e-08,1.5943336e-08,6.634436e-08,4.5647763e-08,2.06966e-08,4.679846e-08,4.7643688e-08,-8.4522966e-10,1.4106809e-07,1.445139e-07,-3.4458196e-09,2.4091935e-07,2.4531602e-07,-4.396668e-09,3.384897e-07,3.4259267e-07,-4.102958e-09,3.556494e-08,3.8818047e-08,-3.2531062e-09,9.7854866e-08,1.0206948e-07,-4.2146127e-09,1.5608617e-07,1.6414677e-07,-8.060596e-09,2.0864488e-07,2.1969615e-07,-1.105127e-08
33,11,4.456789e-08,4.4844086e-08,-2.7619507e-10,8.630218e-08,9.0026575e-08,-3.724395e-09,1.2045084e-07,1.2803363e-07,-7.582798e-09,1.4907309e-07,1.5670855e-07,-7.635464e-09,2.2798714e-08,2.253985e-08,2.5886315e-10,8.259126e-08,8.2765624e-08,-1.7436719e-10,1.5501942e-07,1.5482006e-07,1.9936408e-10,2.3048355e-07,2.3062195e-07,-1.3839951e-10,1.8829681e-08,2.581669e-08,-6.9870083e-09,4.7496837e-08,6.9254774e-08,-2.1757938e-08,7.3468875e-08,1.08012394e-07,-3.454352e-08,9.672172e-08,1.4116527e-07,-4.4443553e-08,1.8850482e-08,1.0771657e-08,8.078825e-09,3.883755e-08,2.4627731e-08,1.4209817e-08,5.698701e-08,3.486729e-08,2.2119718e-08,7.338762e-08,4.553433e-08,2.785329e-08,4.9001187e-08,5.0055935e-08,-1.0547474e-09,1.4484198e-07,1.4848072e-07,-3.6387462e-09,2.4549252e-07,2.501326e-07,-4.6400714e-09,3.434354e-07,3.475178e-07,-4.082409e-09,3.5977852e-08,3.9394084e-08,-3.4162326e-09,9.885123e-08,1.0266323e-07,-3.811998e-09,1.5758556e-07,1.6434325e-07,-6.7576877e-09,2.10592e-07,2.1921682e-07,-8.624809e-09
33,12,4.4245077e-08,4.5012765e-08,-7.6768814e-10,8.548946e-08,8.844202e-08,-2.9525609e-09,1.1923841e-07,1.2578838e-07,-6.5499677e-09,1.475282e-07,1.5258375e-07,-5.055554e-09,2.372866e-08,2.4015335e-08,-2.8667557e-10,8.444645e-08,8.511324e-08,-6.667946e-10,1.5740991e-07,1.5730005e-07,1.0986412e-10,2.3316402e-07,2.3451922e-07,-1.355204e-09,1.795713e-08,2.4409594e-08,-6.4524652e-09,4.5041958e-08,6.6014294e-08,-2.0972337e-08,6.957453e-08,1.0211885e-07,-3.2544314e-08,9.153867e-08,1.3398488e-07,-4.244621e-08,1.9682258e-08,1.1396217e-08,8.28604e-09,4.036876e-08,2.3141773e-08,1.7226988e-08,5.9160175e-08,3.354085e-08,2.5619325e-08,7.613652e-08,4.5255256e-08,3.0881267e-08,5.172772e-08,5.2700543e-08,-9.728218e-10,1.4954425e-07,1.5236269e-07,-2.8184388e-09,2.511835e-07,2.5452488e-07,-3.3413698e-09,3.4956116e-07,3.5199199e-07,-2.4308235e-09,3.675693e-08,4.1193154e-08,-4.436224e-09,1.0032826e-07,1.0326173e-07,-2.9334757e-09,1.5961166e-07,1.6460737e-07,-4.9957123e-09,2.1310301e-07,2.1868708e-07,-5.58407e-09
33,13,4.1887237e-08,4.467947e-08,-2.792234e-09,8.0832656e-08,8.7421014e-08,-6.5883583e-09,1.1270051e-07,1.2308367e-07,-1.0383154e-08,1.3941474e-07,1.4895295e-07,-9.538212e-09,2.4607068e-08,2.502393e-08,-4.168612e-10,8.619564e-08,8.73442e-08,-1.1485568e-09,1.5965738e-07,1.5942884e-07,2.2853897e-10,2.3567694e-07,2.3599497e-07,-3.1803893e-10,1.7156768e-08,2.3164574e-08,-6.007806e-09,4.2676305e-08,6.210913e-08,-1.9432825e-08,6.578208e-08,9.583998e-08,-3.0057898e-08,8.6468845e-08,1.2569106e-07,-3.9222215e-08,1.9732319e-08,1.0929867e-08,8.802452e-09,4.045453e-08,2.151134e-08,1.894319e-08,5.9278793e-08,3.1494785e-08,2.7784008e-08,7.628452e-08,4.2796305e-08,3.3488217e-08,5.4373196e-08,5.4708092e-08,-3.3489655e-10,1.5408638e-07,1.5561358e-07,-1.5271979e-09,2.566627e-07,2.5869826e-07,-2.0355628e-09,3.5543994e-07,3.5696812e-07,-1.5281785e-09,3.7351093e-08,4.1897273e-08,-4.5461803e-09,1.014431e-07,1.0345633e-07,-2.0132305e-09,1.6113066e-07,1.6468172e-07,-3.5510652e-09,2.1497809e-07,2.182895e-07,-3.3114134e-09
33,14,3.79279e-08,4.3434476e-08,-5.5065748e-09,7.317843e-08,8.5097135e-08,-1.1918708e-08,1.0202205e-07,1.1998146e-07,-1.7959415e-08,1.2620102e-07,1.4517781e-07,-1.8976792e-08,2.5647186e-08,2.6028495e-08,-3.813092e-10,8.833233e-08,8.921164e-08,-8.7931085e-10,1.6243001e-07,1.616063e-07,8.23718e-10,2.387948e-07,2.3752253e-07,1.2722694e-09,1.6513265e-08,2.163948e-08,-5.126214e-09,4.067334e-08,5.675928e-08,-1.6085941e-08,6.253769e-08,8.8035364e-08,-2.5497677e-08,8.2113054e-08,1.1623669e-07,-3.4123637e-08,1.9744157e-08,9.595645e-09,1.0148511e-08,4.047067e-08,2.0174383e-08,2.0296287e-08,5.9298937e-08,2.825363e-08,3.1045307e-08,7.630819e-08,3.906829e-08,3.72399e-08,5.6567735e-08,5.6470704e-08,9.7031716e-11,1.5783873e-07,1.5795557e-07,-1.1684165e-10,2.6117092e-07,2.619057e-07,-7.3478645e-10,3.602552e-07,3.605544e-07,-2.9919534e-10,3.779854e-08,4.0393132e-08,-2.594593e-09,1.0226776e-07,1.0340013e-07,-1.1323706e-09,1.622378e-07,1.6440634e-07,-2.168548e-09,2.1633252e-07,2.1794769e-07,-1.6151631e-09
33,15,3.4273654e-08,4.1716685e-08,-7.443031e-09,6.612801e-08,8.1164025e-08,-1.5036015e-08,9.219199e-08,1.1492456e-07,-2.2732571e-08,1.1404052e-07,1.3867623e-07,-2.463571e-08,2.6726045e-08,2.6790332e-08,-6.4286354e-11,9.0605184e-08,9.0648086e-08,-4.290257e-11,1.6539909e-07,1.6323597e-07,2.1631195e-09,2.4213932e-07,2.3893034e-07,3.2089815e-09,1.58554e-08,2.0492735e-08,-4.637334e-09,3.8519246e-08,5.1402317e-08,-1.2883071e-08,5.9015246e-08,7.939691e-08,-2.0381666e-08,7.736558e-08,1.0620388e-07,-2.88383e-08,2.0157032e-08,9.039226e-09,1.1117805e-08,4.1283617e-08,1.8739257e-08,2.254436e-08,6.0474754e-08,2.6176906e-08,3.4297848e-08,7.781175e-08,3.6894882e-08,4.0916866e-08,5.688934e-08,5.7185428e-08,-2.960867e-10,1.5831444e-07,1.5895142e-07,-6.3698735e-10,2.616882e-07,2.6341533e-07,-1.7271304e-09,3.607704e-07,3.6206222e-07,-1.2918235e-09,3.8205116e-08,4.0372385e-08,-2.167269e-09,1.02943744e-07,1.0330439e-07,-3.6064307e-10,1.6309015e-07,1.6366425e-07,-5.741043e-10,2.1733607e-07,2.1718844e-07,1.4762236e-10
33,16,2.8931952e-08,3.9224155e-08,-1.0292203e-08,5.586659e-08,7.5356915e-08,-1.9490326e-08,7.790378e-08,1.06695545e-07,-2.8791767e-08,9.6375615e-08,1.2867106e-07,-3.2295446e-08,2.6982482e-08,2.723322e-08,-2.507381e-10,9.137618e-08,9.1483656e-08,-1.07476694e-10,1.6650192e-07,1.6441689e-07,2.0850308e-09,2.434482e-07,2.3963958e-07,3.8086228e-09,1.5119452e-08,1.8767118e-08,-3.6476653e-09,3.6198742e-08,4.560007e-08,-9.4013295e-09,5.524724e-08,6.992754e-08,-1.4680296e-08,7.230169e-08,9.341974e-08,-2.1118055e-08,2.0298813e-08,8.1161105e-09,1.2182703e-08,4.155904e-08,1.7581598e-08,2.3977442e-08,6.087132e-08,2.5061055e-08,3.5810267e-08,7.831773e-08,3.4255443e-08,4.406229e-08,5.672956e-08,5.7790448e-08,-1.0608865e-09,1.5797515e-07,1.5884669e-07,-8.715375e-10,2.6121108e-07,2.635602e-07,-2.3491111e-09,3.602e-07,3.625885e-07,-2.3885036e-09,3.847855e-08,4.2155186e-08,-3.6766359e-09,1.0332378e-07,1.0295297e-07,3.7081094e-10,1.635015e-07,1.6253114e-07,9.703598e-10,2.1776837e-07,2.1579395e-07,1.9744277e-09
