x,Total UO2++ [M]
1035,1.0151565725359789e-8
1036,1.1130421764393966e-8
1037,1.192536139483018e-8
1038,1.248590843156021e-8
1039,1.277570987606696e-8
1040,1.27757098359212e-8
1041,1.2485908342110869e-8
1042,1.1925361767682578e-8
1043,1.1130421679404238e-8
1044,1.0151564584516746e-8
1045,9.048653771101732e-9
1046,7.885060321794256e-9
1047,6.7215708250091145e-9
1048,5.6112105313994856e-9
1049,4.595868399466489e-9
1050,3.705070379115457e-9
1051,2.9567078582602934e-9
1052,2.359179357645699e-9
1053,1.9142734892057162e-9
1054,1.6201673317164011e-9
1055,1.4740532538240224e-9
1056,2.0103181796674737e-9
1057,2.214990085754654e-9
1058,2.627736502034229e-9
1059,3.253990750089379e-9
1060,4.0984005192797685e-9
1061,5.160893840098453e-9
1062,6.432061334770151e-9
1063,7.888550689760154e-9
1064,9.489420990480392e-9
1065,1.1174576863147764e-8
1066,1.2866296940103122e-8
1067,1.447432712220766e-8
1068,1.5904060267265332e-8
1069,1.7066225555931028e-8
1070,1.7885982959155367e-8
1071,1.830982085382705e-8
1072,1.8309820796313268e-8
1073,1.7885982829761336e-8
1074,1.7066226074883008e-8
1075,1.590406069562461e-8
1076,1.4474326082599499e-8
1077,1.2866295775203503e-8
1078,1.1174576393859555e-8
1079,9.489420580746812e-9
1080,7.888550301936598e-9
1081,6.432060690070241e-9
1082,5.160893437878525e-9
1083,4.098400611473169e-9
1084,3.2539905893395887e-9
1085,2.627736358285566e-9
1086,2.2149899646332357e-9
1087,2.01031807081273e-9
1088,2.6917670957566904e-9
1089,2.9736250016030635e-9
1090,3.5432425348123835e-9
1091,4.410492908726858e-9
1092,5.5851801931676805e-9
1093,7.071269820721108e-9
1094,8.859895054279416e-9
1095,1.0922066782220317e-8
1096,1.3202473122794747e-8
1097,1.5616226662106827e-8
1098,1.805044668742519e-8
1099,2.037184039635759e-8
1100,2.2439746524309734e-8
1101,2.412182588442419e-8
1102,2.530827222823776e-8
1103,2.5921551587142193e-8
1104,2.592155150695615e-8
1105,2.5308272044033704e-8
1106,2.4121826529132836e-8
1107,2.2439747071763642e-8
1108,2.0371839044254097e-8
1109,1.8050445169862067e-8
1110,1.561622604087571e-8
1111,1.320247257873467e-8
1112,1.0922066269941386e-8
1113,8.85989423643522e-9
1114,7.071268840634683e-9
1115,5.585180218974265e-9
1116,4.410492661367561e-9
1117,3.543242318996119e-9
1118,2.973624819788192e-9
1119,2.6917669319354056e-9
1120,3.5371346043481336e-9
1121,3.918494200664029e-9
1122,4.691065652029534e-9
1123,5.87192873076892e-9
1124,7.479769518182336e-9
1125,9.526638718453518e-9
1126,1.200758799724913e-8
1127,1.4889263230096735e-8
1128,1.8099418009362007e-8
1129,2.15202975162524e-8
1130,2.49894099152447e-8
1131,2.8310494185186812e-8
1132,3.1274583797312315e-8
1133,3.3686188318369445e-8
1134,3.538600316971482e-8
1135,3.6263962077594174e-8
1136,3.626396196877846e-8
1137,3.538600291576197e-8
1138,3.368618910545203e-8
1139,3.1274584453614665e-8
1140,2.8310492426358813e-8
1141,2.498940794462866e-8
1142,2.152029668364615e-8
1143,1.8099417279034652e-8
1144,1.4889262568095094e-8
1145,1.2007587385507954e-8
1146,9.526637886217424e-9
1147,7.479768627964777e-9
1148,5.871927927811768e-9
1149,4.691064976733169e-9
1150,3.918493615673228e-9
1151,3.537134064136626e-9
1152,4.559417353261517e-9
1153,5.065986187554325e-9
1154,6.094994536014552e-9
1155,7.674764483494865e-9
1156,9.838545810620179e-9
1157,1.2613145122330366e-8
1158,1.6003973416993787e-8
1159,1.9977554498182748e-8
1160,2.44439571613638e-8
1161,2.924359162262303e-8
1162,3.4144766072237025e-8
1163,3.8858569236313155e-8
1164,4.307328292887537e-8
1165,4.6500040070549565e-8
1166,4.891076508076667e-8
1167,5.015377670458113e-8
1168,5.015377656131106e-8
1169,4.891076474700388e-8
1170,4.6500041025990706e-8
1171,4.307328371159507e-8
1172,3.885856699659246e-8
1173,3.414476356585607e-8
1174,2.9243590538473646e-8
1175,2.4443956208867118e-8
1176,1.9977553639918213e-8
1177,1.6003972696231943e-8
1178,1.2613144999106245e-8
1179,9.838545533375013e-9
1180,7.674763722986831e-9
1181,6.094993877570891e-9
1182,5.065985621600654e-9
1183,4.559416835283075e-9
1184,5.762315524311954e-9
1185,6.422317414084555e-9
1186,7.767008034906754e-9
1187,9.841546695420143e-9
1188,1.2701986061387802e-8
1189,1.6400274107637277e-8
1190,2.096349343417344e-8
1191,2.636781957658502e-8
1192,3.25096391613068e-8
1193,3.917981625112796e-8
1194,4.6052016994981095e-8
1195,5.2699768966079644e-8
1196,5.8652706981885934e-8
1197,6.348096021273203e-8
1198,6.686383618160387e-8
1199,6.860232746590453e-8
1200,6.860232729717459e-8
1201,6.686383590513986e-8
1202,6.348096150499361e-8
1203,5.865270804492867e-8
1204,5.269976630246686e-8
1205,4.605201399489723e-8
1206,3.917981498801302e-8
1207,3.2509638050450105e-8
1208,2.63678185740828e-8
1209,2.0963492598957927e-8
1210,1.6400274058956156e-8
1211,1.2701986255973589e-8
1212,9.841546212038468e-9
1213,7.767007612715852e-9
1214,6.422317064203143e-9
1215,5.762315212730631e-9
1216,7.136559186322931e-9
1217,7.979111198165011e-9
1218,9.701272433422637e-9
1219,1.2372332774966363e-8
1220,1.608239908970419e-8
1221,2.0923789072617516e-8
1222,2.696373516005015e-8
1223,3.4207327314624245e-8
1224,4.255166280210186e-8
1225,5.173738777067225e-8
1226,6.131396304418052e-8
1227,7.064890600598497e-8
1228,7.90164475562218e-8
1229,8.576409457010366e-8
1230,9.045453651832581e-8
1231,9.285059559742602e-8
1232,9.285059565952844e-8
1233,9.045453902457726e-8
1234,8.576409872204119e-8
1235,7.901645126381511e-8
1236,7.064890513377314e-8
1237,6.131396168365041e-8
1238,5.173738826853472e-8
1239,4.255166323142495e-8
1240,3.4207327628627684e-8
1241,2.6963735441043538e-8
1242,2.0923790007064452e-8
1243,1.6082400122483578e-8
1244,1.2372332333048807e-8
1245,9.701271988379262e-9
1246,7.97911083130073e-9
1247,7.1365588628563484e-9
1248,8.656727420764095e-9
1249,9.709376018228705e-9
1250,1.1868267021708202e-8
1251,1.5235609710583278e-8
1252,1.994980910829109e-8
1253,2.616429613602145e-8
1254,3.4014394244487937e-8
1255,4.356820740081851e-8
1256,5.4758113890176616e-8
1257,6.72944895589666e-8
1258,8.057929654652216e-8
1259,9.367267264011325e-8
1260,1.0541283264749609e-7
1261,1.1476357657458896e-7
1262,1.2116846753535372e-7
1263,1.2440684110861238e-7
1264,1.2440684370131466e-7
1265,1.2116847222861666e-7
1266,1.1476357797804133e-7
1267,1.0541283303449304e-7
1268,9.367266780644542e-8
1269,8.05792938142996e-8
1270,6.729448915512366e-8
1271,5.475811353276372e-8
1272,4.3568207033122694e-8
1273,3.401439392079541e-8
1274,2.6164295983864856e-8
1275,1.9949809689489354e-8
1276,1.523561072896036e-8
1277,1.1868267290751466e-8
1278,9.709376259508836e-9
1279,8.65672766876674e-9
1280,1.0279333791348187e-8
1281,1.156481609226799e-8
1282,1.4210287752943262e-8
1283,1.836039043269937e-8
1284,2.421808657655412e-8
1285,3.202350202741002e-8
1286,4.201837972042653e-8
1287,5.438808383017767e-8
1288,6.916943977481707e-8
1289,8.611117551664707e-8
1290,1.044865568370027e-7
1291,1.2291949824035624e-7
1292,1.394528894319445e-7
1293,1.5227607775528186e-7
1294,1.6082757833437033e-7
1295,1.6507989914578414e-7
1296,1.6507990228209186e-7
1297,1.6082758117743533e-7
1298,1.5227607640872483e-7
1299,1.394528845866434e-7
1300,1.2291948796161195e-7
1301,1.0448654850729194e-7
1302,8.611117021289346e-8
1303,6.916943512953482e-8
1304,5.438807977876984e-8
1305,4.2018376331897764e-8
1306,3.202350046255093e-8
1307,2.421808551303275e-8
1308,1.8360390280154e-8
1309,1.4210287715233213e-8
1310,1.1564816107690218e-8
1311,1.0279333836775313e-8
1312,1.1942976751802124e-8
1313,1.3475519191490776e-8
1314,1.6639917165781496e-8
1315,2.1631993650352353e-8
1316,2.8735136870908952e-8
1317,3.830333406340297e-8
1318,5.0730317122665224e-8
1319,6.63937320855128e-8
1320,8.555282912015202e-8
1321,1.0815925399514052e-7
1322,1.335167463748397e-7
1323,1.597522462726045e-7
1324,1.8340057692492656e-7
1325,2.006686509711621e-7
1326,2.1165421003151653e-7
1327,2.1698688477519644e-7
1328,2.169868883879761e-7
1329,2.1165421314934906e-7
1330,2.006686492537992e-7
1331,1.8340057104928882e-7
1332,1.5975223947831324e-7
1333,1.3351674082150822e-7
1334,1.0815924885348835e-7
1335,8.55528244693341e-8
1336,6.639372794081704e-8
1337,5.073031228824687e-8
1338,3.8303329250277654e-8
1339,2.8735134124211037e-8
1340,2.163199152434909e-8
1341,1.663991543048857e-8
1342,1.3475517716495415e-8
1343,1.1942975405265203e-8
1344,1.3571152269733895e-8
1345,1.535290364782208e-8
1346,1.9043037328610395e-8
1347,2.4894466150552686e-8
1348,3.328260364236622e-8
1349,4.469734601472746e-8
1350,5.972663468359028e-8
1351,7.902265040371464e-8
1352,1.0322846749892287e-7
1353,1.328051292243701e-7
1354,1.6759229001367085e-7
1355,2.0568402940969216e-7
1356,2.4103883613648666e-7
1357,2.6320739998286376e-7
1358,2.7628509147281334e-7
1359,2.824825202368434e-7
1360,2.824825243215874e-7
1361,2.762850949734961e-7
1362,2.632073980450623e-7
1363,2.410388294785009e-7
1364,2.0568402234145145e-7
1365,1.6759228671491223e-7
1366,1.3280512617191268e-7
1367,1.032284646518936e-7
1368,7.902264778323151e-8
1369,5.972663085213566e-8
1370,4.469734096379074e-8
1371,3.32826009264521e-8
1372,2.4894464038985446e-8
1373,1.9043035611846654e-8
1374,1.5352902196197822e-8
1375,1.3571150952252172e-8
1376,1.507786216136865e-8
1377,1.7096260993635765e-8
1378,2.1287302782456943e-8
1379,2.79619940119705e-8
1380,3.759075793635139e-8
1381,5.080731244038946e-8
1382,6.841392935388556e-8
1383,9.138915159224822e-8
1384,1.208987800464132e-7
1385,1.5829743984208432e-7
1386,2.05005023428908e-7
1387,2.615009913365821e-7
1388,3.2083517621903206e-7
1389,3.4438496200247955e-7
1390,3.575082294993027e-7
1391,3.639119423110985e-7
1392,3.639119466781826e-7
1393,3.5750823325408773e-7
1394,3.443849599545046e-7
1395,3.2083516940869584e-7
1396,2.6150098773928304e-7
1397,2.0500502063867393e-7
1398,1.5829743690219464e-7
1399,1.20898777260641e-7
1400,9.138914900894587e-8
1401,6.84139254095002e-8
1402,5.0807308451999186e-8
1403,3.759075638137289e-8
1404,2.7961992891556483e-8
1405,2.1287301918430384e-8
1406,1.7096260302183874e-8
1407,1.507786155796027e-8
1408,3.1825997619090795e-7
1409,3.4208309789406515e-7
1410,3.5522504500254354e-7
1411,3.6161644258397124e-7
1412,3.616164424814178e-7
1413,3.552250442367006e-7
1414,3.420830962895415e-7
1415,3.1825997077578577e-7
1416,2.5653983411641645e-7
1417,1.9922400925754488e-7
1418,1.5259942370061806e-7
1419,1.1574142232061707e-7
1420,8.695898618805949e-8
1421,6.474192899948508e-8
1422,4.783847418611371e-8
1423,3.522592331684266e-8
1424,2.608261889697339e-8
1425,1.976927085602612e-8
1426,1.5816477716526254e-8
1427,1.3916176116615855e-8
1428,2.3503325683165357e-7
1429,2.575261633555973e-7
1430,2.706965705069367e-7
1431,2.7691117834127635e-7
1432,2.769111819469959e-7
1433,2.706965737500352e-7
1434,2.5752616198146507e-7
1435,2.3503325159187414e-7
1436,1.9886471539674023e-7
1437,1.6064587292336648e-7
1438,1.2628347031742335e-7
1439,9.744577938794584e-8
1440,7.410317525060006e-8
1441,5.566860021389907e-8
1442,4.142411918085348e-8
1443,3.067801199678967e-8
1444,2.2825183842527728e-8
1445,1.7371476442520336e-8
1446,1.394336771085996e-8
1447,1.2291459621048767e-8
1448,1.754629078751735e-7
1449,1.9278295095969615e-7
1450,2.0377874113412854e-7
1451,2.091057962295454e-7
1452,2.0910579973572668e-7
1453,2.037787444250405e-7
1454,1.9278294986199807e-7
1455,1.7546290309912785e-7
1456,1.5177353905132711e-7
1457,1.2587200443139837e-7
1458,1.011900234046905e-7
1459,7.946032561192513e-8
1460,6.124565745901939e-8
1461,4.6496607706477795e-8
1462,3.489216743502078e-8
1463,2.60209705219692e-8
1464,1.9474642396619345e-8
1465,1.4895985483481734e-8
1466,1.2003939781250339e-8
1467,1.0606374156092832e-8
1468,1.306962702550692e-7
1469,1.4332401647712887e-7
1470,1.5175839768662112e-7
1471,1.5595328576598547e-7
1472,1.5595328877001182e-7
1473,1.517584005485873e-7
1474,1.4332401562607638e-7
1475,1.306962663832268e-7
1476,1.1449880418852008e-7
1477,9.665148830228007e-8
1478,7.908272883527789e-8
1479,6.307467670558467e-8
1480,4.925643003616234e-8
1481,3.780274346399065e-8
1482,2.862601892141764e-8
1483,2.1512196554947794e-8
1484,1.6206819191259506e-8
1485,1.2467013095869614e-8
1486,1.0092029792684047e-8
1487,8.940674404866677e-9
1488,9.659448104341737e-8
1489,1.0559882160339634e-7
1490,1.1178785608241656e-7
1491,1.1492200523455723e-7
1492,1.1492200774223082e-7
1493,1.117878585011778e-7
1494,1.0559882104652927e-7
1495,9.659447992536727e-8
1496,8.536213006108667e-8
1497,7.29614316661467e-8
1498,6.051979932076444e-8
1499,4.8907249154445624e-8
1500,3.864779620683129e-8
1501,2.99703668120552e-8
1502,2.2900560704587876e-8
1503,1.7345591807279763e-8
1504,1.3158712878137757e-8
1505,1.018369477936885e-8
1506,8.283798549105784e-9
1507,7.359696003985553e-9
1508,7.059568623871181e-8
1509,7.692771169445648e-8
1510,8.134796397113505e-8
1511,8.361110242050562e-8
1512,8.361110446774193e-8
1513,8.134796596609662e-8
1514,7.692771129174284e-8
1515,7.059568558077305e-8
1516,6.279574606695571e-8
1517,5.417246316123676e-8
1518,4.541508321941198e-8
1519,3.7100645733306034e-8
1520,2.9621859188549958e-8
1521,2.318934557901477e-8
1522,1.7871023914793226e-8
1523,1.3640393468005775e-8
1524,1.0419713267797635e-8
1525,8.113558287147265e-9
1526,6.632730990807059e-9
1527,5.91010141641785e-9
1528,5.083722741484084e-8
1529,5.523195441182519e-8
1530,5.8324742697182514e-8
1531,5.991814503837655e-8
1532,5.991814666740043e-8
1533,5.8324744344455456e-8
1534,5.52319541258893e-8
1535,5.083722693868204e-8
1536,4.5453705753363637e-8
1537,3.949140533774934e-8
1538,3.338503148608217e-8
1539,2.751528066046645e-8
1540,2.2162016031437888e-8
1541,1.749465274853186e-8
1542,1.3587444137841424e-8
1543,1.044552231482698e-8
1544,8.032044694684451e-9
1545,6.291617686238234e-9
1546,5.168345545802588e-9
1547,4.618513451819587e-9
1548,3.585793833302821e-8
1549,3.8856563969405324e-8
1550,4.0975314820927526e-8
1551,4.2070551005088755e-8
1552,4.2070552221601166e-8
1553,4.097531696558019e-8
1554,3.8856563855077145e-8
1555,3.5857937995361736e-8
1556,3.219251559657455e-8
1557,2.8124780631381887e-8
1558,2.393266116900162e-8
1559,1.986590056363257e-8
1560,1.6117532157822245e-8
1561,1.2813937998415482e-8
1562,1.001997668999826e-8
1563,7.752619133874169e-9
1564,5.997353400327747e-9
1565,4.723690377390658e-9
1566,3.897935777965189e-9
1567,3.4926241167584215e-9
1568,2.447117078624411e-8
1569,2.6460665865425983e-8
1570,2.7868943950514176e-8
1571,2.859813589822769e-8
1572,2.859813602114974e-8
1573,2.786894601514899e-8
1574,2.6460666637529655e-8
1575,2.4471170596604115e-8
1576,2.2040529758225365e-8
1577,1.9337688469297444e-8
1578,1.6539077715517495e-8
1579,1.3805698681885851e-8
1580,1.1266167792218572e-8
1581,9.009222366964808e-9
1582,7.08494361864276e-9
1583,5.5117629128407594e-9
1584,4.286078585421554e-9
1585,3.392071362508408e-9
1586,2.81024549395501e-9
1587,2.5239992788382766e-9
1588,1.5694592197407733e-8
1589,1.694266763534083e-8
1590,1.7826757385498545e-8
1591,1.8284879695642288e-8
1592,1.828487970793612e-8
1593,1.7826758037137935e-8
1594,1.6942668205832886e-8
1595,1.5694592078985357e-8
1596,1.4169530899629297e-8
1597,1.2470790683325676e-8
1598,1.0705850987502263e-8
1599,8.973717783663377e-9
1600,7.355189039843115e-9
1601,5.907968347104807e-9
1602,4.666620024576773e-9
1603,3.646080959878505e-9
1604,2.847065856971054e-9
1605,2.2619292900954614e-9
1606,1.879987024024392e-9
1607,1.691738492215579e-9
1608,8.700935380417534e-9
1609,9.38259916813143e-9
1610,9.865584054283574e-9
1611,1.0115940682613592e-8
1612,1.0115940686864243e-8
1613,9.865584397142629e-9
1614,9.3825995004229e-9
1615,8.700935314285272e-9
1616,7.867758438116018e-9
1617,6.938608440071077e-9
1618,5.9711415388122745e-9
1619,5.0187495335984954e-9
1620,4.125558937079335e-9
1621,3.323746858552026e-9
1622,2.6332758827103517e-9
1623,2.0635160703384926e-9
1624,1.615965328950817e-9
1625,1.287325735289392e-9
1626,1.0723769948218058e-9
1627,9.66304386002543e-10
1628,2.7773804455764105e-9
1629,2.9933890818401755e-9
1630,3.146453642200632e-9
1631,3.225804840287466e-9
1632,3.225804841605391e-9
1633,3.1464537525367297e-9
1634,2.993389190350155e-9
1635,2.777380423659965e-9
1636,2.513321844581007e-9
1637,2.2186851277829814e-9
1638,1.9115861784681582e-9
1639,1.6088377241980557e-9
1640,1.3244139358516904e-9
1641,1.0686029713311005e-9
1642,8.478910721935741e-10
1643,6.654330931497523e-10
1644,5.218780943433737e-10
1645,4.1632267878339947e-10
1646,3.472141467866215e-10
1647,3.1308971144032597e-10
1648,1.6375444677251442e-8
1649,1.86022733146485e-8
1650,2.3235463315463192e-8
1651,3.063915600963358e-8
1652,4.1370615714449706e-8
1653,5.619469867516422e-8
1654,7.610827697522915e-8
1655,1.023863071100956e-7
1656,1.3668400655540165e-7
1657,1.8130559612492173e-7
1658,2.400369598526451e-7
1659,3.211696703014256e-7
1660,1.7383410757638168e-8
1661,1.977589563597135e-8
1662,2.4761005477419497e-8
1663,3.2745797072005846e-8
1664,4.435657934832641e-8
1665,6.04590422492883e-8
1666,8.218940198114257e-8
1667,1.1100436673267847e-7
1668,1.4876723843466469e-7
1669,1.979033121585624e-7
1670,2.616530997463117e-7
1671,3.441857808883273e-7
1672,1.8036760155616424e-8
1673,2.054047137535794e-8
1674,2.576236807965419e-8
1675,3.4138996825037365e-8
1676,4.6343166458975185e-8
1677,6.330563185211316e-8
1678,8.62445330504047e-8
1679,1.1670218629984468e-7
1680,1.565848461402588e-7
1681,2.0818527272274377e-7
1682,2.741111666810844e-7
1683,3.5686554435621603e-7
1684,1.8292463015526482e-8
1685,2.084532538234428e-8
1686,2.617277341143733e-8
1687,3.4726144382193266e-8
1688,4.7201423178217915e-8
1689,6.456119642356775e-8
1690,8.806175325443884e-8
1691,1.192801184260129e-7
1692,1.601269404918449e-7
1693,2.1281153895358424e-7
1694,2.7968982019843803e-7
1695,3.6289503711255786e-7
1696,1.8133405925130716e-8
1697,2.0670154445831697e-8
1698,2.5965188331705866e-8
1699,3.4469659903791187e-8
1700,4.68798837646047e-8
1701,6.416015980163126e-8
1702,8.7571270876472e-8
1703,1.1869973923676093e-7
1704,1.5947428929707577e-7
1705,2.121365735122111e-7
1706,2.7909677787508415e-7
1707,3.625674097425771e-7
1708,1.7569475702668082e-8
1709,2.0025831278812825e-8
1710,2.5152400856689554e-8
1711,3.3385082659046045e-8
1712,4.539744442889363e-8
1713,6.212486639391392e-8
1714,8.47979281532184e-8
1715,1.1498548511066225e-7
1716,1.546446996030183e-7
1717,2.0616100566410457e-7
1718,2.723051161617435e-7
1719,3.558434227742271e-7
1720,1.6636470414907415e-8
1721,1.8953144547286798e-8
1722,2.378552967912195e-8
1723,3.1539370607914396e-8
1724,4.2841614431587325e-8
1725,5.856421021600715e-8
1726,7.986109754988628e-8
1727,1.0822736811896725e-7
1728,1.45600440181165e-7
1729,1.9454254246252046e-7
1730,2.5855066630352153e-7
1731,3.4229732365101636e-7
1732,1.5393251621623297e-8
1733,1.7520251747406664e-8
1734,2.1952173554852515e-8
1735,2.9051022940611133e-8
1736,3.937401694050695e-8
1737,5.3692450278398726e-8
1738,7.302303032193015e-8
1739,9.86845438111921e-8
1740,1.3241673363846728e-7
1741,1.766772810883814e-7
1742,2.355361344057729e-7
1743,3.1793719229653097e-7
1744,1.3916176337585441e-8
1745,1.581647790597046e-8
1746,1.976927021609684e-8
1747,2.6082617074838067e-8
1748,3.522592187612068e-8
1749,4.783847388136095e-8
1750,6.474193114976969e-8
1751,8.695898775836994e-8
1752,1.1574142170719519e-7
1753,1.525994225160784e-7
1754,1.9922400402307508e-7
1755,2.5653983414951114e-7
1756,1.229145986418331e-8
1757,1.3943368000781521e-8
1758,1.737147678712081e-8
1759,2.2825184215102634e-8
1760,3.0678011525143876e-8
1761,4.142411977545936e-8
1762,5.566860107633497e-8
1763,7.410317618087262e-8
1764,9.744577840406753e-8
1765,1.2628346874789796e-7
1766,1.6064587109390335e-7
1767,1.9886471719655292e-7
1768,1.0606374902134842e-8
1769,1.200394060811597e-8
1770,1.4895986478778844e-8
1771,1.9474643694242212e-8
1772,2.6020973189834953e-8
1773,3.489217049229161e-8
1774,4.649660865357427e-8
1775,6.124566108331484e-8
1776,7.946033037554307e-8
1777,1.0119002511397882e-7
1778,1.2587200614052629e-7
1779,1.5177354421886146e-7
1780,8.940675169188142e-9
1781,1.0092030637098616e-8
1782,1.2467014102432387e-8
1783,1.6206820439670156e-8
1784,2.1512198062747342e-8
1785,2.8626019613341104e-8
1786,3.780274267139724e-8
1787,4.9256429993348746e-8
1788,6.307468196679206e-8
1789,7.908273371709388e-8
1790,9.665149201109272e-8
1791,1.1449881070110811e-7
1792,7.359696120612747e-9
1793,8.28379869376483e-9
1794,1.0183694981611645e-8
1795,1.3158713166387835e-8
1796,1.7345592201152978e-8
1797,2.290056110034363e-8
1798,2.997036600344332e-8
1799,3.864779586219287e-8
1800,4.8907251952375695e-8
1801,6.051980398920425e-8
1802,7.296143529994787e-8
1803,8.536213377390127e-8
1804,5.9101014737026195e-9
1805,6.6327310676039205e-9
1806,8.113558404385715e-9
1807,1.0419713445529294e-8
1808,1.3640393722608796e-8
1809,1.787102420117186e-8
1810,2.318934487140466e-8
1811,2.962185884272311e-8
1812,3.710064787602484e-8
1813,4.541508538258393e-8
1814,5.417246410111468e-8
1815,6.279574693351096e-8
1816,4.618513489413375e-9
1817,5.1683455978018516e-9
1818,6.291617768355842e-9
1819,8.03204482182152e-9
1820,1.0445522499097466e-8
1821,1.3587444343748002e-8
1822,1.749465215331127e-8
1823,2.2162015716891207e-8
1824,2.751528232232311e-8
1825,3.3385033084859795e-8
1826,3.949140593766798e-8
1827,4.545370629151135e-8
1828,3.492624141304045e-9
1829,3.897935812841129e-9
1830,4.7236904341216e-9
1831,5.997353489699712e-9
1832,7.752619264531602e-9
1833,1.0019976833863296e-8
1834,1.281393751798153e-8
1835,1.6117531889047504e-8
1836,1.98659018182719e-8
1837,2.3932662372572535e-8
1838,2.812478106133816e-8
1839,3.2192515979058295e-8
1840,2.52399929441028e-9
1841,2.8102455165955535e-9
1842,3.392071400375647e-9
1843,4.286078646014741e-9
1844,5.511763002086648e-9
1845,7.084943715409983e-9
1846,9.009222000040923e-9
1847,1.1266167578287672e-8
1848,1.3805699589163752e-8
1849,1.6539078585514488e-8
1850,1.9337688767952284e-8
1851,2.2040530020431587e-8
1852,1.6917385016697777e-9
1853,1.879987037932691e-9
1854,2.2619293139145713e-9
1855,2.847065895573242e-9
1856,3.6460810170653603e-9
1857,4.6666200857081944e-9
1858,5.907968090231218e-9
1859,7.35518888582323e-9
1860,8.973718392787158e-9
1861,1.0705851571701507e-8
1862,1.2470790877370093e-8
1863,1.4169531068439951e-8
1864,9.663043911880243e-10
1865,1.0723770023236416e-9
1866,1.2873257483477436e-9
1867,1.6159653502933558e-9
1868,2.063516102067642e-9
1869,2.6332759162538085e-9
1870,3.3237467073575168e-9
1871,4.125558845079039e-9
1872,5.018749881962631e-9
1873,5.971141873429809e-9
1874,6.938608548635699e-9
1875,7.867758531389994e-9
1876,3.1308971325167274e-10
1877,3.472141491866754e-10
1878,4.1632268298066506e-10
1879,5.218781012187294e-10
1880,6.654331033716614e-10
1881,8.478910829451534e-10
1882,1.0686029217189456e-9
1883,1.3244139057859143e-9
1884,1.6088378367818998e-9
1885,1.9115862871981153e-9
1886,2.2186851626916873e-9
1887,2.5133218737345885e-9
1888,3.2116966464694334e-7
1889,2.400369650830471e-7
1890,1.813055971781309e-7
1891,1.366840070199626e-7
1892,1.0238630726275807e-7
1893,7.610827520381556e-8
1894,5.619469651049717e-8
1895,4.137061580006177e-8
1896,3.063915626732098e-8
1897,2.323546362685915e-8
1898,1.8602273663626344e-8
1899,1.6375445047135923e-8
1900,3.441857762672072e-7
1901,2.6165310483223306e-7
1902,1.979033127799098e-7
1903,1.4876723851141495e-7
1904,1.1100436655856764e-7
1905,8.2189399856345e-8
1906,6.045903976728412e-8
1907,4.435657927050193e-8
1908,3.274579720741261e-8
1909,2.476100569259116e-8
1910,1.9775895905653577e-8
1911,1.738341106013264e-8
1912,3.568655410028598e-7
1913,2.741111680067552e-7
1914,2.0818526963315155e-7
1915,1.5658484302628408e-7
1916,1.1670218343097481e-7
1917,8.62445286236052e-8
1918,6.330562744498587e-8
1919,4.634316485214653e-8
1920,3.413899569796298e-8
1921,2.5762367229383795e-8
1922,2.0540470710422985e-8
1923,1.8036759584918563e-8
1924,3.6289502665121927e-7
1925,2.79689821222269e-7
1926,2.1281153571359394e-7
1927,1.601269372661852e-7
1928,1.192801154749772e-7
1929,8.806174874820733e-8
1930,6.456119194739025e-8
1931,4.720142154023634e-8
1932,3.4726143233252676e-8
1933,2.6172772544404383e-8
1934,2.0845324703616495e-8
1935,1.829246243182561e-8
1936,3.6256739929078767e-7
1937,2.790967790161808e-7
1938,2.1213657040426248e-7
1939,1.5947428620623838e-7
1940,1.1869973641543802e-7
1941,8.75712664993185e-8
1942,6.41601554437461e-8
1943,4.687988221423542e-8
1944,3.4469658827214805e-8
1945,2.596518752523238e-8
1946,2.0670153820825276e-8
1947,1.8133405390605397e-8
1948,3.558434132573196e-7
1949,2.723051175421357e-7
1950,2.0616100277233022e-7
1951,1.5464469672002015e-7
1952,1.1498548247317364e-7
1953,8.47979238911844e-8
1954,6.212486223893384e-8
1955,4.5397442999304386e-8
1956,3.338508167989762e-8
1957,2.51524001341389e-8
1958,2.0025830766946325e-8
1959,1.7569475274803752e-8
1960,3.4229731427408614e-7
1961,2.585506679295342e-7
1962,1.9454253984928022e-7
1963,1.4560043755356438e-7
1964,1.0822736553408938e-7
1965,7.986109166457349e-8
1966,5.856420643093167e-8
1967,4.2841613160866565e-8
1968,3.153936980198603e-8
1969,2.3785529180805966e-8
1970,1.895314498925909e-8
1971,1.6636470907682136e-8
1972,3.179371834123392e-7
1973,2.3553613640534454e-7
1974,1.7667727894571908e-7
1975,1.324167313521988e-7
1976,9.868453977647902e-8
1977,7.302302403675852e-8
1978,5.369244869217523e-8
1979,3.9374016087465844e-8
1980,2.9051023377283308e-8
1981,2.1952174825508804e-8
1982,1.7520253245806346e-8
1983,1.5393252264022144e-8
1984,4.08534328874004e-7
1985,4.1968483420666547e-7
1986,4.377368889825252e-7
1987,4.457388110128298e-7
1988,4.45736613508804e-7
1989,4.3773010390646543e-7
1990,4.0106752586993645e-7
1991,4.0853267917790937e-7
1992,4.191239848902048e-7
1993,4.25344999499934e-7
1994,4.253418504548929e-7
1995,4.19114242112259e-7
1996,4.010376220108479e-7
1997,4.0851528537707424e-7
1998,4.0851360463777065e-7
1999,4.1967277429332974e-7
2000,4.1910964754705606e-7
2001,4.377275289986788e-7
