x,Total UO2++ [M]
10392,6.764336690891238e-7
10393,6.834183939795498e-7
10394,6.975204054434103e-7
10395,7.190441986518278e-7
10396,6.786293627388146e-7
10397,6.857777622219246e-7
10398,7.001367333300523e-7
10399,7.218425232424334e-7
10400,6.786313478413203e-7
10401,6.857796211417358e-7
10402,7.00138460286837e-7
10403,7.218441486115587e-7
10404,6.764396712109856e-7
10405,6.834240150654354e-7
10406,6.975256307555132e-7
10407,7.190491216508194e-7
10408,6.722332802225429e-7
10409,6.788206389238973e-7
10410,6.922416187610211e-7
10411,7.131650598323393e-7
10412,6.664381131159181e-7
10413,6.722851627123014e-7
10414,6.842430244816739e-7
10415,7.033600065188927e-7
10416,6.59834798688866e-7
10417,6.645859924138547e-7
10418,6.739296759538461e-7
10419,6.874415377048316e-7
10420,6.53567023344102e-7
10421,6.572960878175692e-7
10422,6.643661716964734e-7
10423,6.739312376633166e-7
10424,6.487101297316613e-7
10425,6.517233223863423e-7
10426,6.572972643844734e-7
10427,6.645887042178291e-7
10428,6.460496885702981e-7
10429,6.487108222218249e-7
10430,6.535689419637934e-7
10431,6.5983829963585e-7
10432,6.579212424537951e-7
10433,6.626613314939136e-7
10434,6.720108741072392e-7
10435,6.855480015564951e-7
10436,7.015059184026338e-7
10437,7.113348704693766e-7
10438,7.172332281045041e-7
10439,7.20035087409248e-7
10440,7.200335673575932e-7
10441,7.172286319034597e-7
10442,7.113270851184189e-7
10443,7.014947274689483e-7
10444,6.516540442099343e-7
10445,6.553662541458006e-7
10446,6.624328098231881e-7
10447,6.720094960794396e-7
10448,6.82344102244073e-7
10449,6.903606108711015e-7
10450,6.956568784553677e-7
10451,6.982759127792537e-7
10452,6.982743132441573e-7
10453,6.956520477261343e-7
10454,6.903524544097142e-7
10455,6.823324762052049e-7
10456,6.468144231527913e-7
10457,6.498035700574659e-7
10458,6.553652737390784e-7
10459,6.626590197672823e-7
10460,6.703702371278327e-7
10461,6.769186170364743e-7
10462,6.815319615287523e-7
10463,6.83892937516661e-7
10464,6.838912481203876e-7
10465,6.815268637446187e-7
10466,6.769100247525339e-7
10467,6.703580252399766e-7
10468,6.441846681490397e-7
10469,6.46813880484619e-7
10470,6.516525086029252e-7
10471,6.579183774876702e-7
10472,6.645292080436483e-7
10473,6.703345556659184e-7
10474,6.745495622910516e-7
10475,6.767461009262765e-7
10476,6.76744339000026e-7
10477,6.745442469539236e-7
10478,6.703256001549163e-7
10479,6.645164809144658e-7
10480,6.441577211011558e-7
10481,6.467895561923865e-7
10482,6.516319066326553e-7
10483,6.579017399667574e-7
10484,6.467890092701304e-7
10485,6.497805236718514e-7
10486,6.553456346350229e-7
10487,6.626430781429689e-7
10488,6.516303792864399e-7
10489,6.553446691677292e-7
10490,6.624142390362895e-7
10491,6.71994280334366e-7
10492,6.578989244197362e-7
10493,6.626408286014962e-7
10494,6.719929594838112e-7
10495,6.855330078506601e-7
10496,6.645121702041749e-7
10497,6.70354251648859e-7
10498,6.82329451719599e-7
10499,7.01492400781695e-7
10500,6.703196844303669e-7
10501,6.769046433861198e-7
10502,6.903477532906031e-7
10503,7.11322939757309e-7
10504,6.745366673339095e-7
10505,6.815198484803145e-7
10506,6.956457275750558e-7
10507,7.172228727174509e-7
10508,6.767350463592963e-7
10509,6.838825744275235e-7
10510,6.982663963479606e-7
10511,7.200262685939094e-7
10512,6.767350309046192e-7
10513,6.838825591584105e-7
10514,6.982663814012454e-7
10515,7.200262540911382e-7
10516,6.745366206971743e-7
10517,6.815198024167477e-7
10518,6.956456824929749e-7
10519,7.172228291025054e-7
10520,6.703196060508359e-7
10521,6.769045658724143e-7
10522,6.903476773051662e-7
10523,7.113228659220073e-7
10524,6.645120600827837e-7
10525,6.703541426186727e-7
10526,6.823293442338325e-7
10527,7.014922954600485e-7
10528,6.578987855971405e-7
10529,6.62640691115424e-7
10530,6.719928235962416e-7
10531,6.855328720689006e-7
10532,6.51630218055618e-7
10533,6.553445098122852e-7
10534,6.624140825178751e-7
10535,6.719941265426424e-7
10536,6.467888331797011e-7
10537,6.49780349983841e-7
10538,6.553454650443522e-7
10539,6.626429135799469e-7
10540,6.441575376788182e-7
10541,6.467893754752124e-7
10542,6.516317307025937e-7
10543,6.57901570257897e-7
10544,7.015083170450436e-7
10545,7.113392588395779e-7
10546,7.172393482403223e-7
10547,7.200428137596513e-7
10548,7.200428361757678e-7
10549,7.172394140417325e-7
10550,7.113393628708519e-7
10551,7.015084527684101e-7
10552,6.823471538770448e-7
10553,6.903654661664532e-7
10554,6.956634505704317e-7
10555,6.982841385331344e-7
10556,6.982841612515582e-7
10557,6.956635175737657e-7
10558,6.903655729004562e-7
10559,6.823472930536781e-7
10560,6.703740056259613e-7
10561,6.769240965622348e-7
10562,6.81539160040851e-7
10563,6.839018454778389e-7
10564,6.839018682766654e-7
10565,6.815392274765149e-7
10566,6.769242048087072e-7
10567,6.703741469698863e-7
10568,6.645334884452749e-7
10569,6.703405362333865e-7
10570,6.745572877813527e-7
10571,6.767555886905172e-7
10572,6.767556115277057e-7
10573,6.745573554352294e-7
10574,6.703406451419462e-7
10575,6.645336308074624e-7
10576,6.64516318943969e-7
10577,6.703578667105059e-7
10578,6.823323245063414e-7
10579,7.014945851757568e-7
10580,6.70325446776921e-7
10581,6.769098734835524e-7
10582,6.903523072639891e-7
10583,7.113269442135552e-7
10584,6.745441004991338e-7
10585,6.815267184800698e-7
10586,6.956519051181566e-7
10587,7.172284938908415e-7
10588,6.767441937861214e-7
10589,6.838911037789539e-7
10590,6.982741708399131e-7
10591,7.200334287270549e-7
10592,6.767459514587585e-7
10593,6.838927888833095e-7
10594,6.982757658798037e-7
10595,7.200349438808156e-7
10596,6.745494050085526e-7
10597,6.815318051023885e-7
10598,6.95656723680181e-7
10599,7.172330764305727e-7
10600,6.703343885478433e-7
10601,6.769184512490707e-7
10602,6.903604476363053e-7
10603,7.113347113732265e-7
10604,6.645290301118057e-7
10605,6.703700616692788e-7
10606,6.823439316338927e-7
10607,7.015057548457605e-7
10608,6.579181889262357e-7
10609,6.626588352555829e-7
10610,6.720093202847419e-7
10611,6.855478400469183e-7
10612,6.516523119326128e-7
10613,6.553650823362932e-7
10614,6.624326290480635e-7
10615,6.720107102280929e-7
10616,6.468136782617206e-7
10617,6.498033737206119e-7
10618,6.553660697046378e-7
10619,6.626611651629441e-7
10620,6.441844632151128e-7
10621,6.468142243935068e-7
10622,6.516538578696938e-7
10623,6.579210747511316e-7
10624,6.551470582123607e-7
10625,6.598917513634283e-7
10626,6.692637083188894e-7
10627,6.828445516707773e-7
10628,6.988605287637103e-7
10629,7.087242613104933e-7
10630,7.146432311019384e-7
10631,7.174548884960276e-7
10632,7.174535144515763e-7
10633,7.146390839094007e-7
10634,7.087172614034183e-7
10635,6.988505238252194e-7
10636,6.488725379455529e-7
10637,6.525832587628459e-7
10638,6.596605633895623e-7
10639,6.692625144034552e-7
10640,6.796299656602092e-7
10641,6.876729375066618e-7
10642,6.929869654887438e-7
10643,6.956149081657233e-7
10644,6.956134740814024e-7
10645,6.929826426892342e-7
10646,6.876656686603938e-7
10647,6.796196761754543e-7
10648,6.440372626136471e-7
10649,6.470191517186589e-7
10650,6.525824487068032e-7
10651,6.598898029653536e-7
10652,6.676214975469632e-7
10653,6.741894712833495e-7
10654,6.788173842682899e-7
10655,6.811860739538955e-7
10656,6.811845815156854e-7
10657,6.788128901574326e-7
10658,6.741819318257288e-7
10659,6.676108670138603e-7
10660,6.414192988472169e-7
10661,6.440368331786595e-7
10662,6.488713001222601e-7
10663,6.551447052474141e-7
10664,6.617704060613673e-7
10665,6.675917414752121e-7
10666,6.718194359030293e-7
10667,6.740229373908716e-7
10668,6.740214040214845e-7
10669,6.71814820316731e-7
10670,6.675840037932266e-7
10671,6.617595042358104e-7
10672,6.413980437609208e-7
10673,6.440171937859051e-7
10674,6.488542362710239e-7
10675,6.551306471844408e-7
10676,6.440167698854793e-7
10677,6.47000160702076e-7
10678,6.525658762738402e-7
10679,6.598760987966549e-7
10680,6.48853025028249e-7
10681,6.525650889563238e-7
10682,6.596445771646249e-7
10683,6.692491920979597e-7
10684,6.551283625603614e-7
10685,6.598742207825174e-7
10686,6.692480556072256e-7
10687,6.828312489129628e-7
10688,6.617559397401277e-7
10689,6.676076600530286e-7
10690,6.796170302496239e-7
10691,6.988484474661977e-7
10692,6.675790442222007e-7
10693,6.741773042949268e-7
10694,6.876615195723645e-7
10695,7.087135439707667e-7
10696,6.718084044188095e-7
10697,6.788068105890961e-7
10698,6.929770341100347e-7
10699,7.146339014531043e-7
10700,6.740134883503107e-7
10701,6.811770281394265e-7
10702,6.956064260267982e-7
10703,7.174469336003658e-7
10704,6.740134742704811e-7
10705,6.811770142199205e-7
10706,6.956064124689597e-7
10707,7.174469204024417e-7
10708,6.718083621536628e-7
10709,6.788067687625795e-7
10710,6.929769930319746e-7
10711,7.146338615370661e-7
10712,6.675789735963742e-7
10713,6.741772342561342e-7
10714,6.876614506484751e-7
10715,7.087134768479902e-7
10716,6.617558420004686e-7
10717,6.676075629648059e-7
10718,6.796169341961975e-7
10719,6.988483530131036e-7
10720,6.551282406205603e-7
10721,6.598740995252291e-7
10722,6.692479349905798e-7
10723,6.828311274091436e-7
10724,6.488528841341895e-7
10725,6.525649490690564e-7
10726,6.596444386990842e-7
10727,6.692490545995636e-7
10728,6.440166161533103e-7
10729,6.470000083611449e-7
10730,6.525657262767864e-7
10731,6.598759515757478e-7
10732,6.413978836096783e-7
10733,6.440170352620457e-7
10734,6.488540806324929e-7
10735,6.551304952759654e-7
10736,6.988626798548668e-7
10737,7.087282117384534e-7
10738,7.146487546190029e-7
10739,7.174618698572677e-7
10740,7.174618887427758e-7
10741,7.1464881002974e-7
10742,7.087283006395827e-7
10743,6.988627974574866e-7
10744,6.796326506061525e-7
10745,6.876772423535429e-7
10746,6.929928179269655e-7
10747,6.956222501780396e-7
10748,6.956222695193887e-7
10749,6.929928747502354e-7
10750,6.876773336720524e-7
10751,6.796327708994563e-7
10752,6.676247211370996e-7
10753,6.741942081092747e-7
10754,6.788236475635032e-7
10755,6.811938548572107e-7
10756,6.811938744142843e-7
10757,6.788237050963271e-7
10758,6.74194300680616e-7
10759,6.676248430865315e-7
10760,6.617739722777202e-7
10761,6.675967855888467e-7
10762,6.718260048242049e-7
10763,6.74031047119084e-7
10764,6.740310667706832e-7
10765,6.718260626769146e-7
10766,6.675968786968161e-7
10767,6.61774095038625e-7
10768,6.617593567032558e-7
10769,6.676107228064187e-7
10770,6.796195384372906e-7
10771,6.988503947196463e-7
10772,6.675838608445012e-7
10773,6.741817911250945e-7
10774,6.876655322920272e-7
10775,7.087171309765864e-7
10776,6.718146807359681e-7
10777,6.788127521416927e-7
10778,6.9298250783408e-7
10779,7.146389538081223e-7
10780,6.740212646534978e-7
10781,6.811844434064464e-7
10782,6.956133385788279e-7
10783,7.174533831815669e-7
10784,6.740227948664234e-7
10785,6.811859326229522e-7
10786,6.956147692961137e-7
10787,7.174547536894939e-7
10788,6.718192877704401e-7
10789,6.78817237440855e-7
10790,6.929868213123027e-7
10791,7.146430913057685e-7
10792,6.675915866761233e-7
10793,6.741893182398329e-7
10794,6.876727879014026e-7
10795,7.087241168517216e-7
10796,6.617702439744263e-7
10797,6.676213381341685e-7
10798,6.796298115779964e-7
10799,6.988603822679312e-7
10800,6.551445364549857e-7
10801,6.598896381892866e-7
10802,6.692623578318304e-7
10803,6.828444091330537e-7
10804,6.488711257327328e-7
10805,6.525822791987994e-7
10806,6.596604038999377e-7
10807,6.692635648111858e-7
10808,6.440366549368854e-7
10809,6.47018978870552e-7
10810,6.525830968691387e-7
10811,6.598916062857411e-7
10812,6.414191186627784e-7
10813,6.440370880539221e-7
10814,6.488723747347058e-7
10815,6.551469121768664e-7
10816,6.511715106968025e-7
10817,6.559343022265966e-7
10818,6.653483149991793e-7
10819,6.789970746108945e-7
10820,6.950979370018845e-7
10821,7.050122326626642e-7
10822,7.109609367888765e-7
10823,7.137866360909969e-7
10824,7.13785436394733e-7
10825,7.109573227898069e-7
10826,7.050061567900636e-7
10827,6.950893030860264e-7
10828,6.448767085050645e-7
10829,6.485982971558101e-7
10830,6.557025374531518e-7
10831,6.653473050489667e-7
10832,6.757647612103243e-7
10833,6.838467924869974e-7
10834,6.891866016168629e-7
10835,6.918273447948935e-7
10836,6.918261011075467e-7
10837,6.891828610186269e-7
10838,6.838405308333514e-7
10839,6.757559612199851e-7
10840,6.400310948924857e-7
10841,6.430181294316098e-7
10842,6.485976356273054e-7
10843,6.559326862717383e-7
10844,6.636976222968946e-7
10845,6.702952372143021e-7
10846,6.749445114960743e-7
10847,6.773243248356964e-7
10848,6.773230446236008e-7
10849,6.749406659641214e-7
10850,6.702888189297121e-7
10851,6.636886485635858e-7
10852,6.374114527241928e-7
10853,6.40030754064762e-7
10854,6.448757123343217e-7
10855,6.511695896379611e-7
10856,6.578212403745813e-7
10857,6.636673634543101e-7
10858,6.67913828699774e-7
10859,6.701273924471082e-7
10860,6.701260895595115e-7
10861,6.679099172423571e-7
10862,6.636608424739832e-7
10863,6.57812136482923e-7
10864,6.373948409613396e-7
10865,6.400151663439388e-7
10866,6.448618974973608e-7
10867,6.511580056402222e-7
10868,6.40014835536953e-7
10869,6.430028413794725e-7
10870,6.485840431305387e-7
10871,6.559212591378747e-7
10872,6.448609358466952e-7
10873,6.485834075497723e-7
10874,6.556892067393552e-7
10875,6.653360284656276e-7
10876,6.511561596970988e-7
10877,6.559197152637738e-7
10878,6.653350737427836e-7
10879,6.7898567297251e-7
10880,6.578092136253895e-7
10881,6.636859739896481e-7
10882,6.757537078482187e-7
10883,6.950875064929638e-7
10884,6.636567307124597e-7
10885,6.702849215788638e-7
10886,6.838369703940417e-7
10887,7.050029263385231e-7
10888,6.679045573830186e-7
10889,6.749355124771283e-7
10890,6.891780252304259e-7
10891,7.109528052316863e-7
10892,6.701194454739783e-7
10893,6.773166174246715e-7
10894,6.918200083473041e-7
10895,7.137796904777477e-7
10896,6.701194329269482e-7
10897,6.773166049776674e-7
10898,6.9181999623688e-7
10899,7.137796785967585e-7
10900,6.679045198488142e-7
10901,6.749354752238693e-7
10902,6.891779885837947e-7
10903,7.109527695824327e-7
10904,6.63656668722134e-7
10905,6.702848599632664e-7
10906,6.838369095462424e-7
10907,7.050028668960066e-7
10908,6.578091285027128e-7
10909,6.636858891812995e-7
10910,6.75753623580859e-7
10911,6.95087423256372e-7
10912,6.51156054257137e-7
10913,6.559196100169277e-7
10914,6.653349683703626e-7
10915,6.789855657408526e-7
10916,6.448608143991467e-7
10917,6.485832864540862e-7
10918,6.556890859387845e-7
10919,6.653359071609476e-7
10920,6.400147031790154e-7
10921,6.430027096319516e-7
10922,6.485839123286425e-7
10923,6.559211292329182e-7
10924,6.373947031021597e-7
10925,6.400150292676782e-7
10926,6.448617617725677e-7
10927,6.511578715604799e-7
10928,6.950998070672746e-7
10929,7.050156799962869e-7
10930,7.109657685678752e-7
10931,7.137927492403893e-7
10932,7.137927648152525e-7
10933,7.109658149867911e-7
10934,7.050157549273461e-7
10935,6.950999075746187e-7
10936,6.757670607692997e-7
10937,6.838505045310186e-7
10938,6.891916678144448e-7
10939,6.918337117410229e-7
10940,6.918337277523345e-7
10941,6.89191715542708e-7
10942,6.838505814382935e-7
10943,6.757671632152562e-7
10944,6.637003278321373e-7
10945,6.702992480025262e-7
10946,6.749498437726703e-7
10947,6.773309683613928e-7
10948,6.773309846046596e-7
10949,6.749498921998867e-7
10950,6.702993259660041e-7
10951,6.637004313925301e-7
10952,6.578241851176486e-7
10953,6.636715695801547e-7
10954,6.679193418659633e-7
10955,6.70134224302894e-7
10956,6.701342406304085e-7
10957,6.679193905767799e-7
10958,6.636716480065435e-7
10959,6.578242892283696e-7
10960,6.578120041763227e-7
10961,6.636885193266426e-7
10962,6.757558378946322e-7
10963,6.950891875190443e-7
10964,6.636607118653527e-7
10965,6.702886905338181e-7
10966,6.838404066307265e-7
10967,7.050060381103687e-7
10968,6.679097875708812e-7
10969,6.749405379857858e-7
10970,6.891827363213554e-7
10971,7.109572027237129e-7
10972,6.701259593080759e-7
10973,6.773229158151802e-7
10974,6.918259751712029e-7
10975,7.137853147428316e-7
10976,6.701272598812883e-7
10977,6.773241936689902e-7
10978,6.918272164373819e-7
10979,7.137865119784028e-7
10980,6.67913692484093e-7
10981,6.749443768283152e-7
10982,6.891864700364664e-7
10983,7.109608096365637e-7
10984,6.636672228387267e-7
10985,6.702950985634613e-7
10986,6.838466576322926e-7
10987,7.05012103179706e-7
10988,6.578210953569955e-7
10989,6.636974800364216e-7
10990,6.7576462436145e-7
10991,6.950978075950134e-7
10992,6.511694408063556e-7
10993,6.55932541225926e-7
10994,6.653471678832937e-7
10995,6.789969507454384e-7
10996,6.448755602112741e-7
10997,6.485974880062032e-7
10998,6.557023991120613e-7
10999,6.653481914082344e-7
11000,6.400305995992716e-7
11001,6.430179798698134e-7
11002,6.485981575537246e-7
11003,6.55934177899228e-7
11004,6.374112970459441e-7
11005,6.400309442927808e-7
11006,6.448765681436814e-7
11007,6.511713858239758e-7
11008,6.454986116998092e-7
11009,6.502938052347353e-7
11010,6.59774897752011e-7
11011,6.7352510339688e-7
11012,6.897488890631352e-7
11013,6.997362215719936e-7
11014,7.057276286002306e-7
11015,7.085733760754592e-7
11016,7.085723689910123e-7
11017,7.057246007637663e-7
11018,6.997311505607022e-7
11019,6.897417203987587e-7
11020,6.391670691009719e-7
11021,6.429116418199918e-7
11022,6.500625384499121e-7
11023,6.597740646099522e-7
11024,6.70265807973797e-7
11025,6.784048570345825e-7
11026,6.837818632877344e-7
11027,6.864409182024464e-7
11028,6.864398795582139e-7
11029,6.837787462084111e-7
11030,6.783996625529439e-7
11031,6.70258556219992e-7
11032,6.342956745126723e-7
11033,6.372987986469007e-7
11034,6.429111090312966e-7
11035,6.502924894815935e-7
11036,6.581085906068608e-7
11037,6.647501690560226e-7
11038,6.694304860996529e-7
11039,6.718262602542342e-7
11040,6.718251993351532e-7
11041,6.694273072529033e-7
11042,6.647448907644075e-7
11043,6.581012688777954e-7
11044,6.316636327538732e-7
11045,6.342954048883834e-7
11046,6.391662735555621e-7
11047,6.454970619250376e-7
11048,6.521900010160447e-7
11049,6.580734177557121e-7
11050,6.623473304865446e-7
11051,6.6457536567746e-7
11052,6.645742924758628e-7
11053,6.623441172464044e-7
11054,6.580680905448217e-7
11055,6.521826274838699e-7
11056,6.316508408466985e-7
11057,6.342832808688928e-7
11058,6.391553717975038e-7
11059,6.454877891800148e-7
11060,6.342830226217218e-7
11061,6.372867889310667e-7
11062,6.429002836796287e-7
11063,6.502832659707047e-7
11064,6.391546123315993e-7
11065,6.428997768638115e-7
11066,6.500517794674678e-7
11067,6.597648538692444e-7
11068,6.454863134190608e-7
11069,6.502820191033633e-7
11070,6.597640717475805e-7
11071,6.735156861539547e-7
11072,6.521802659520302e-7
11073,6.58099086051763e-7
11074,6.702566914405677e-7
11075,6.897402167310777e-7
11076,6.580647418275115e-7
11077,6.647416867027041e-7
11078,6.783966990547184e-7
11079,6.997284377658298e-7
11080,6.623397283593712e-7
11081,6.694230504859295e-7
11082,6.837747068436708e-7
11083,7.057207981622509e-7
11084,6.645688357815871e-7
11085,6.718198773907676e-7
11086,6.864347818268442e-7
11087,7.085675276035578e-7
11088,6.645688248831285e-7
11089,6.718198666088278e-7
11090,6.864347711597779e-7
11091,7.085675172443076e-7
11092,6.623396958650434e-7
11093,6.694230181361333e-7
11094,6.837746749735567e-7
11095,7.057207671215899e-7
11096,6.58064688455563e-7
11097,6.647416335269986e-7
11098,6.783966463730195e-7
11099,6.997283861636039e-7
11100,6.521801931400086e-7
11101,6.580990133069326e-7
11102,6.702566188261527e-7
11103,6.89740144644277e-7
11104,6.454862236519407e-7
11105,6.502819291853013e-7
11106,6.597639811291093e-7
11107,6.735155930411944e-7
11108,6.39154509201349e-7
11109,6.428996736231964e-7
11110,6.500516756984728e-7
11111,6.597647485394137e-7
11112,6.342829103624014e-7
11113,6.372866767210614e-7
11114,6.429001713836754e-7
11115,6.502831531829085e-7
11116,6.316507239743663e-7
11117,6.342831641654895e-7
11118,6.391552553031569e-7
11119,6.454876727711589e-7
11120,6.897504617925294e-7
11121,6.997391304311793e-7
11122,7.057317132892571e-7
11123,7.085785460300097e-7
11124,7.085785589466169e-7
11125,7.057317516124981e-7
11126,6.997391927641321e-7
11127,6.89750546368811e-7
11128,6.702677215514102e-7
11129,6.784079627239835e-7
11130,6.837861139353315e-7
11131,6.864462653267206e-7
11132,6.864462786172167e-7
11133,6.837861533377906e-7
11134,6.78408026598011e-7
11135,6.702678074024938e-7
11136,6.581108120740783e-7
11137,6.647534843489657e-7
11138,6.694349108405875e-7
11139,6.718317821958707e-7
11140,6.718317956919549e-7
11141,6.694349508237615e-7
11142,6.647535490124386e-7
11143,6.581108985676683e-7
11144,6.521923955699793e-7
11145,6.580768627702998e-7
11146,6.623518662721662e-7
11147,6.645809983980069e-7
11148,6.64581011974943e-7
11149,6.623519065011134e-7
11150,6.580769277750653e-7
11151,6.521924823759643e-7
11152,6.521825110302362e-7
11153,6.581011551584427e-7
11154,6.702584477413616e-7
11155,6.897416187543946e-7
11156,6.580679739054097e-7
11157,6.64744776177205e-7
11158,6.783995518158019e-7
11159,6.997310448130088e-7
11160,6.623440001031557e-7
11161,6.694271917591162e-7
11162,6.837786338523403e-7
11163,7.057244927076216e-7
11164,6.645741742334238e-7
11165,6.718250825546454e-7
11166,6.864397656189842e-7
11167,7.085722591142485e-7
11168,6.645752456393066e-7
11169,6.718261416629627e-7
11170,6.864408024522394e-7
11171,7.085732644093752e-7
11172,6.623472081319462e-7
11173,6.6943036533458e-7
11174,6.837817455758967e-7
11175,7.057275152532696e-7
11176,6.580732930142672e-7
11177,6.647500462816162e-7
11178,6.784047380079121e-7
11179,6.997361075947744e-7
11180,6.521898740848442e-7
11181,6.581084663040247e-7
11182,6.702656887750094e-7
11183,6.897487767351253e-7
11184,6.454969332096726e-7
11185,6.502923642552405e-7
11186,6.597739466519542e-7
11187,6.735249975855212e-7
11188,6.391661433511695e-7
11189,6.429109828916745e-7
11190,6.500624206770174e-7
11191,6.597747931903664e-7
11192,6.342952735683042e-7
11193,6.372986716961752e-7
11194,6.429115237210705e-7
11195,6.502937006310221e-7
11196,6.316635008343551e-7
11197,6.342955470888637e-7
11198,6.391669507142923e-7
11199,6.454985069055159e-7
11200,6.374041695408065e-7
11201,6.422489958958458e-7
11202,6.518299410108283e-7
11203,6.657278003900705e-7
11204,6.821281219168296e-7
11205,6.92219949473728e-7
11206,6.982720741883253e-7
11207,7.011461535739897e-7
11208,7.011453444674273e-7
11209,6.982696457604228e-7
11210,6.922158953046568e-7
11211,6.821224134784443e-7
11212,6.310155584822784e-7
11213,6.347967651474409e-7
11214,6.420189797244478e-7
11215,6.518292733125484e-7
11216,6.624287599991094e-7
11217,6.706496531421702e-7
11218,6.760795815709483e-7
11219,6.787645000970722e-7
11220,6.787636687592474e-7
11221,6.760770915138634e-7
11222,6.706455193895154e-7
11223,6.624230202478662e-7
11224,6.261012940879375e-7
11225,6.291317697756439e-7
11226,6.347963444989787e-7
11227,6.42247949841174e-7
11228,6.501392365121503e-7
11229,6.568442413623286e-7
11230,6.615687776767003e-7
11231,6.639870784823635e-7
11232,6.639862338265592e-7
11233,6.615662524106125e-7
11234,6.568400670566668e-7
11235,6.501334842577659e-7
11236,6.234466679275245e-7
11237,6.261010834511023e-7
11238,6.310149333493004e-7
11239,6.374029438848613e-7
11240,6.441572538664678e-7
11241,6.500947191888226e-7
11242,6.544077761338566e-7
11243,6.566562256612123e-7
11244,6.56655374543108e-7
11245,6.544052338881077e-7
11246,6.500905249045674e-7
11247,6.441514903165897e-7
11248,6.234370247115509e-7
11249,6.260918856363449e-7
11250,6.310065801087423e-7
11251,6.373957630599589e-7
11252,6.260916860404736e-7
11253,6.291225939462978e-7
11254,6.347879949093585e-7
11255,6.422407647197141e-7
11256,6.310059889515083e-7
11257,6.347875982858829e-7
11258,6.420105944802255e-7
11259,6.518220317119519e-7
11260,6.373946054764207e-7
11261,6.422397810935421e-7
11262,6.518214093918986e-7
11263,6.657203254424947e-7
11264,6.441496252293401e-7
11265,6.501317504298827e-7
11266,6.624215265355383e-7
11267,6.821212001293482e-7
11268,6.500878666328893e-7
11269,6.568375100075418e-7
11270,6.706431366112813e-7
11271,6.922137019555637e-7
11272,6.544017386153161e-7
11273,6.615628455355121e-7
11274,6.76073836738188e-7
11275,6.982665671029112e-7
11276,6.566510232768254e-7
11277,6.639819702480112e-7
11278,6.787595588955148e-7
11279,7.011414242071404e-7
11280,6.566510141766638e-7
11281,6.639819610983334e-7
11282,6.787595498558961e-7
11283,7.011414153989396e-7
11284,6.544017112432277e-7
11285,6.615628182482523e-7
11286,6.760738097881636e-7
11287,6.982665408110694e-7
11288,6.500878217825082e-7
11289,6.568374652452435e-7
11290,6.706430921302929e-7
11291,6.922136582507915e-7
11292,6.441495642722364e-7
11293,6.501316893729797e-7
11294,6.624214653011898e-7
11295,6.821211392383685e-7
11296,6.373945305270031e-7
11297,6.422397057746191e-7
11298,6.518213330189665e-7
11299,6.65720246340276e-7
11300,6.310059029901929e-7
11301,6.34787511919246e-7
11302,6.420105070696987e-7
11303,6.518219421708613e-7
11304,6.2609159255745e-7
11305,6.29122500146704e-7
11306,6.347879003557095e-7
11307,6.422406688399056e-7
11308,6.234369274293989e-7
11309,6.2609178811691e-7
11310,6.31006482044907e-7
11311,6.373956641046275e-7
11312,6.821293975329393e-7
11313,6.92222314967176e-7
11314,6.982753993109722e-7
11315,7.011503603219604e-7
11316,7.01150370809777e-7
11317,6.982754304645884e-7
11318,6.92222365949574e-7
11319,6.821294673596252e-7
11320,6.624303013566103e-7
11321,6.706521643443123e-7
11322,6.760830242953678e-7
11323,6.787688304493435e-7
11324,6.787688412354364e-7
11325,6.760830562952154e-7
11326,6.706522164795937e-7
11327,6.624303719367102e-7
11328,6.501410113112607e-7
11329,6.568469020627656e-7
11330,6.6157233680625e-7
11331,6.639915215293908e-7
11332,6.639915324768584e-7
11333,6.615723692438622e-7
11334,6.568469547331088e-7
11335,6.501410821622865e-7
11336,6.441591564344062e-7
11337,6.500974694226814e-7
11338,6.544114064837155e-7
11339,6.566607364950395e-7
11340,6.566607475066641e-7
11341,6.544114391021739e-7
11342,6.500975223093552e-7
11343,6.441592274046355e-7
11344,6.441513901439711e-7
11345,6.501333864437546e-7
11346,6.62422926949875e-7
11347,6.821223260614573e-7
11348,6.500904234458965e-7
11349,6.568399674104361e-7
11350,6.706454231313386e-7
11351,6.92215803406389e-7
11352,6.544051311635555e-7
11353,6.61566151182768e-7
11354,6.760769931120628e-7
11355,6.982695511764878e-7
11356,6.566552704690873e-7
11357,6.639861311076246e-7
11358,6.787635686433312e-7
11359,7.011452479957402e-7
11360,6.566561202985067e-7
11361,6.639869744714405e-7
11362,6.787643986906338e-7
11363,7.011460558310532e-7
11364,6.544076694139542e-7
11365,6.615686724538815e-7
11366,6.760794791937607e-7
11367,6.982719757225248e-7
11368,6.500946114640296e-7
11369,6.568441354549974e-7
11370,6.706495506582222e-7
11371,6.922198514828674e-7
11372,6.441571455051488e-7
11373,6.501391305228131e-7
11374,6.624286585779567e-7
11375,6.821280265425288e-7
11376,6.374028351490194e-7
11377,6.42247844201295e-7
11378,6.518291741050041e-7
11379,6.657277118965552e-7
11380,6.310148243880128e-7
11381,6.347962390947375e-7
11382,6.420188816203393e-7
11383,6.518298543681953e-7
11384,6.261009742656492e-7
11385,6.291316643741723e-7
11386,6.347966673851891e-7
11387,6.422489097007571e-7
11388,6.234465585996468e-7
11389,6.261011886321997e-7
11390,6.310154607810611e-7
