ground_truth,prediction,absolute_error,relative_error
3.513773e-04,1.294202e-05,3.384353e-04,9.631678e-01
3.841672e-04,1.355643e-05,3.706108e-04,9.647122e-01
1.114336e-09,2.749760e-09,1.635424e-09,1.467622e+00
2.678680e-08,6.515506e-08,3.836826e-08,1.432357e+00
1.158879e-07,3.208784e-07,2.049905e-07,1.768868e+00
2.927623e-07,6.279388e-07,3.351766e-07,1.144876e+00
5.712195e-07,9.056347e-07,3.344152e-07,5.854408e-01
9.586328e-07,1.176106e-06,2.174733e-07,2.268577e-01
1.457979e-06,1.489334e-06,3.135585e-08,2.150639e-02
2.069089e-06,1.881609e-06,1.874797e-07,9.060978e-02
2.789612e-06,2.352451e-06,4.371611e-07,1.567104e-01
3.615746e-06,2.969413e-06,6.463338e-07,1.787553e-01
4.542418e-06,3.840782e-06,7.016356e-07,1.544630e-01
5.562759e-06,4.893924e-06,6.688356e-07,1.202345e-01
6.668776e-06,5.895643e-06,7.731333e-07,1.159333e-01
7.850986e-06,6.676278e-06,1.174707e-06,1.496255e-01
9.100763e-06,7.178651e-06,1.922112e-06,2.112034e-01
1.041149e-05,7.426543e-06,2.984945e-06,2.866973e-01
1.177611e-05,7.566421e-06,4.209693e-06,3.574772e-01
1.318811e-05,7.918806e-06,5.269303e-06,3.995496e-01
1.464174e-05,9.274427e-06,5.367313e-06,3.665762e-01
1.613262e-05,1.225701e-05,3.875612e-06,2.402344e-01
6.904896e-17,1.604618e-14,1.597713e-14,2.313549e+02
2.771998e-13,1.812229e-12,1.535029e-12,5.537627e+00
1.055593e-11,3.024182e-11,1.968589e-11,1.864912e+00
9.254144e-11,1.075070e-10,1.496561e-11,1.617179e-01
4.098997e-10,2.300439e-10,1.798558e-10,4.387800e-01
1.236048e-09,4.392971e-10,7.967508e-10,6.445954e-01
2.924599e-09,8.474050e-10,2.077194e-09,7.102492e-01
5.868061e-09,1.640907e-09,4.227153e-09,7.203663e-01
1.046106e-08,3.096849e-09,7.364209e-09,7.039641e-01
1.707384e-08,5.883518e-09,1.119033e-08,6.554075e-01
2.603587e-08,1.147635e-08,1.455952e-08,5.592099e-01
3.762753e-08,2.115016e-08,1.647738e-08,4.379075e-01
5.207731e-08,3.327800e-08,1.879932e-08,3.609886e-01
6.956259e-08,4.460128e-08,2.496131e-08,3.588324e-01
9.021254e-08,5.469312e-08,3.551943e-08,3.937305e-01
1.141122e-07,6.585138e-08,4.826081e-08,4.229242e-01
1.413065e-07,8.078221e-08,6.052432e-08,4.283194e-01
1.718048e-07,1.082460e-07,6.355883e-08,3.699478e-01
2.055856e-07,1.903854e-07,1.520020e-08,7.393613e-02
2.425999e-07,4.656773e-07,2.230775e-07,9.195284e-01
4.056989e-09,3.033920e-09,1.023069e-09,2.521745e-01
5.975777e-08,3.931288e-08,2.044489e-08,3.421293e-01
2.234394e-07,1.453888e-07,7.805060e-08,3.493145e-01
5.266948e-07,2.775978e-07,2.490970e-07,4.729436e-01
9.864776e-07,4.216697e-07,5.648080e-07,5.725502e-01
1.611220e-06,5.898790e-07,1.021341e-06,6.338929e-01
2.404358e-06,8.018705e-07,1.602487e-06,6.664928e-01
3.366989e-06,1.070367e-06,2.296622e-06,6.820995e-01
4.498997e-06,1.395253e-06,3.103745e-06,6.898748e-01
5.794923e-06,1.801148e-06,3.993775e-06,6.891851e-01
7.244378e-06,2.333919e-06,4.910458e-06,6.778302e-01
8.836126e-06,2.985802e-06,5.850324e-06,6.620916e-01
1.055956e-05,3.709277e-06,6.850285e-06,6.487281e-01
1.240494e-05,4.475909e-06,7.929028e-06,6.391832e-01
1.436333e-05,5.258477e-06,9.104854e-06,6.338957e-01
1.642669e-05,5.967103e-06,1.045958e-05,6.367434e-01
1.858766e-05,6.533121e-06,1.205454e-05,6.485237e-01
2.083959e-05,7.140824e-06,1.369876e-05,6.573433e-01
2.317640e-05,8.270177e-06,1.490623e-05,6.431639e-01
2.559266e-05,1.005844e-05,1.553422e-05,6.069795e-01
1.721793e-09,1.953221e-08,1.781042e-08,1.034411e+01
4.140848e-08,1.334723e-07,9.206378e-08,2.223308e+00
1.797785e-07,3.174140e-07,1.376354e-07,7.655832e-01
4.535830e-07,4.836070e-07,3.002407e-08,6.619311e-02
8.806575e-07,6.702940e-07,2.103635e-07,2.388710e-01
1.467536e-06,9.169408e-07,5.505952e-07,3.751834e-01
2.213930e-06,1.248609e-06,9.653206e-07,4.360214e-01
3.115556e-06,1.664157e-06,1.451399e-06,4.658555e-01
4.166107e-06,2.132274e-06,2.033833e-06,4.881854e-01
5.357832e-06,2.626811e-06,2.731021e-06,5.097250e-01
6.679401e-06,3.142331e-06,3.537070e-06,5.295489e-01
8.116673e-06,3.670348e-06,4.446324e-06,5.478013e-01
9.655454e-06,4.220865e-06,5.434589e-06,5.628517e-01
1.128287e-05,4.841324e-06,6.441548e-06,5.709139e-01
1.298762e-05,5.554465e-06,7.433158e-06,5.723263e-01
1.475992e-05,6.275240e-06,8.484682e-06,5.748460e-01
1.659132e-05,6.903152e-06,9.688172e-06,5.839300e-01
1.847463e-05,7.507823e-06,1.096681e-05,5.936145e-01
2.040360e-05,8.360287e-06,1.204331e-05,5.902542e-01
2.237291e-05,9.540012e-06,1.283289e-05,5.735908e-01
1.748936e-07,2.100141e-06,1.925247e-06,1.100810e+01
1.283021e-06,2.311399e-06,1.028377e-06,8.015279e-01
3.853336e-06,2.506947e-06,1.346389e-06,3.494087e-01
8.149947e-06,2.705994e-06,5.443952e-06,6.679740e-01
1.429412e-05,2.919351e-06,1.137477e-05,7.957657e-01
2.232604e-05,3.141614e-06,1.918442e-05,8.592848e-01
3.223944e-05,3.359500e-06,2.887994e-05,8.957953e-01
4.400333e-05,3.562908e-06,4.044042e-05,9.190309e-01
5.756753e-05,3.746157e-06,5.382138e-05,9.349259e-01
7.287481e-05,3.905479e-06,6.896933e-05,9.464084e-01
8.984888e-05,4.052226e-06,8.579665e-05,9.548995e-01
1.083985e-04,4.194555e-06,1.042040e-04,9.613044e-01
1.284001e-04,4.354243e-06,1.240459e-04,9.660885e-01
1.495638e-04,4.531524e-06,1.450323e-04,9.697018e-01
1.717242e-04,4.721624e-06,1.670026e-04,9.725047e-01
1.947871e-04,4.914456e-06,1.898727e-04,9.747701e-01
2.186739e-04,5.084132e-06,2.135898e-04,9.767501e-01
2.433188e-04,5.214340e-06,2.381044e-04,9.785699e-01
2.686649e-04,5.297460e-06,2.633674e-04,9.802823e-01
2.946628e-04,5.337306e-06,2.893255e-04,9.818868e-01
3.601871e-09,6.451631e-09,2.849760e-09,7.911890e-01
6.947733e-08,6.128928e-08,8.188053e-09,1.178522e-01
2.849613e-07,1.963351e-07,8.862621e-08,3.110114e-01
7.009452e-07,3.766626e-07,3.242826e-07,4.626361e-01
1.341391e-06,6.207644e-07,7.206266e-07,5.372233e-01
2.214214e-06,9.409252e-07,1.273289e-06,5.750523e-01
3.317629e-06,1.311293e-06,2.006336e-06,6.047500e-01
4.644029e-06,1.685739e-06,2.958290e-06,6.370093e-01
6.182531e-06,2.043130e-06,4.139401e-06,6.695318e-01
7.920641e-06,2.438936e-06,5.481706e-06,6.920785e-01
9.844704e-06,2.964617e-06,6.880087e-06,6.988617e-01
1.193857e-05,3.663886e-06,8.274688e-06,6.931052e-01
1.418358e-05,4.547573e-06,9.636007e-06,6.793777e-01
1.656084e-05,5.585851e-06,1.097499e-05,6.627073e-01
1.905301e-05,6.627076e-06,1.242593e-05,6.521769e-01
2.164472e-05,7.464949e-06,1.417977e-05,6.551145e-01
2.432272e-05,8.008015e-06,1.631470e-05,6.707599e-01
2.707563e-05,8.373993e-06,1.870164e-05,6.907185e-01
2.989367e-05,8.840997e-06,2.105267e-05,7.042519e-01
3.276854e-05,9.440555e-06,2.332799e-05,7.119019e-01
4.410999e-09,5.649517e-10,3.846047e-09,8.719221e-01
7.448714e-08,2.314457e-08,5.134257e-08,6.892810e-01
3.014923e-07,1.435187e-07,1.579736e-07,5.239722e-01
7.432089e-07,3.078242e-07,4.353848e-07,5.858175e-01
1.429000e-06,4.815158e-07,9.474840e-07,6.630400e-01
2.370775e-06,6.695930e-07,1.701182e-06,7.175637e-01
3.570399e-06,8.982836e-07,2.672115e-06,7.484081e-01
5.024984e-06,1.199569e-06,3.825415e-06,7.612790e-01
6.729324e-06,1.587076e-06,5.142248e-06,7.641552e-01
8.670822e-06,2.091294e-06,6.579528e-06,7.588125e-01
1.082969e-05,2.763252e-06,8.066437e-06,7.448447e-01
1.318479e-05,3.543720e-06,9.641072e-06,7.312267e-01
1.571641e-05,4.258599e-06,1.145781e-05,7.290349e-01
1.840693e-05,4.776173e-06,1.363075e-05,7.405230e-01
2.124070e-05,5.129634e-06,1.611107e-05,7.584999e-01
2.420390e-05,5.510438e-06,1.869346e-05,7.723326e-01
2.728429e-05,6.032179e-06,2.125211e-05,7.789139e-01
3.047110e-05,6.687738e-06,2.378336e-05,7.805219e-01
3.375469e-05,7.874553e-06,2.588014e-05,7.667123e-01
3.712650e-05,1.021803e-05,2.690848e-05,7.247781e-01
1.833399e-13,5.091125e-12,4.907786e-12,2.676878e+01
2.391181e-10,4.175142e-10,1.783961e-10,7.460583e-01
4.675904e-09,5.656381e-09,9.804770e-10,2.096872e-01
2.576716e-08,1.767707e-08,8.090089e-09,3.139690e-01
8.012958e-08,3.367244e-08,4.645714e-08,5.797752e-01
1.822559e-07,5.665020e-08,1.256057e-07,6.891722e-01
3.422179e-07,9.280406e-08,2.494139e-07,7.288159e-01
5.659028e-07,1.459497e-07,4.199531e-07,7.420940e-01
8.559876e-07,2.143582e-07,6.416294e-07,7.495779e-01
1.212984e-06,3.094864e-07,9.034978e-07,7.448554e-01
1.636025e-06,4.610523e-07,1.174973e-06,7.181875e-01
2.123040e-06,6.755360e-07,1.447504e-06,6.818072e-01
2.670584e-06,9.175673e-07,1.753016e-06,6.564170e-01
3.274078e-06,1.152234e-06,2.121844e-06,6.480738e-01
3.928440e-06,1.358124e-06,2.570317e-06,6.542842e-01
4.628585e-06,1.509621e-06,3.118964e-06,6.738483e-01
5.369729e-06,1.615859e-06,3.753869e-06,6.990799e-01
6.147502e-06,1.795949e-06,4.351553e-06,7.078571e-01
6.958008e-06,2.421517e-06,4.536491e-06,6.519813e-01
7.797808e-06,4.015995e-06,3.781814e-06,4.849842e-01
9.962238e-18,5.214833e-15,5.204871e-15,5.219361e+02
2.270751e-14,5.427217e-13,5.200142e-13,2.290053e+01
8.482447e-13,1.164663e-11,1.079838e-11,1.273027e+01
7.589960e-12,6.284921e-11,5.525925e-11,7.280571e+00
3.480321e-11,2.020563e-10,1.672531e-10,4.805680e+00
1.091505e-10,5.478129e-10,4.386623e-10,4.018875e+00
2.688099e-10,1.299851e-09,1.031041e-09,3.835577e+00
5.609218e-10,2.484041e-09,1.923119e-09,3.428498e+00
1.038440e-09,3.649905e-09,2.611466e-09,2.514798e+00
1.757221e-09,4.645028e-09,2.887808e-09,1.643395e+00
2.773715e-09,6.206513e-09,3.432798e-09,1.237617e+00
4.143076e-09,9.509904e-09,5.366828e-09,1.295373e+00
5.917427e-09,1.643074e-08,1.051332e-08,1.776671e+00
8.144364e-09,3.095500e-08,2.281063e-08,2.800787e+00
1.086602e-08,5.978048e-08,4.891446e-08,4.501600e+00
1.411857e-08,1.019264e-07,8.780778e-08,6.219311e+00
1.793237e-08,1.293393e-07,1.114070e-07,6.212616e+00
2.233214e-08,1.226621e-07,1.003299e-07,4.492625e+00
2.733751e-08,1.114200e-07,8.408250e-08,3.075719e+00
3.296341e-08,1.236110e-07,9.064762e-08,2.749947e+00
3.263484e-13,1.811954e-10,1.808691e-10,5.542209e+02
4.074587e-10,1.165681e-08,1.124935e-08,2.760858e+01
7.217599e-09,8.490712e-08,7.768952e-08,1.076390e+01
3.721143e-08,1.838160e-07,1.466046e-07,3.939773e+00
1.113870e-07,2.834201e-07,1.720332e-07,1.544464e+00
2.484838e-07,4.060715e-07,1.575877e-07,6.341974e-01
4.629814e-07,5.904246e-07,1.274431e-07,2.752662e-01
7.651753e-07,8.655508e-07,1.003755e-07,1.311798e-01
1.161886e-06,1.214227e-06,5.234108e-08,4.504837e-02
1.657330e-06,1.619719e-06,3.761068e-08,2.269353e-02
2.253503e-06,2.102550e-06,1.509529e-07,6.698591e-02
2.949824e-06,2.610259e-06,3.395651e-07,1.151137e-01
3.743246e-06,3.065981e-06,6.772657e-07,1.809300e-01
4.629042e-06,3.490811e-06,1.138231e-06,2.458892e-01
5.601587e-06,3.933386e-06,1.668200e-06,2.978085e-01
6.654901e-06,4.369679e-06,2.285222e-06,3.433893e-01
7.782976e-06,4.747073e-06,3.035903e-06,3.900697e-01
8.979967e-06,5.174077e-06,3.805890e-06,4.238201e-01
1.024033e-05,6.154519e-06,4.085812e-06,3.989922e-01
1.155886e-05,8.133373e-06,3.425483e-06,2.963514e-01
6.728541e-09,5.614986e-07,5.547700e-07,8.245026e+01
6.843737e-08,1.488741e-06,1.420304e-06,2.075334e+01
2.503690e-07,2.327665e-06,2.077296e-06,8.296937e+00
6.023317e-07,2.940147e-06,2.337815e-06,3.881275e+00
1.152297e-06,3.446553e-06,2.294256e-06,1.991028e+00
1.912979e-06,3.951667e-06,2.038688e-06,1.065714e+00
2.888094e-06,4.535207e-06,1.647113e-06,5.703114e-01
4.076739e-06,5.242768e-06,1.166029e-06,2.860199e-01
5.475140e-06,6.074282e-06,5.991419e-07,1.094295e-01
7.074662e-06,6.995682e-06,7.898007e-08,1.116379e-02
8.861289e-06,7.942176e-06,9.191126e-07,1.037222e-01
1.081884e-05,8.809012e-06,2.009827e-06,1.857710e-01
1.293162e-05,9.536734e-06,3.394884e-06,2.625258e-01
1.518536e-05,1.015492e-05,5.030436e-06,3.312688e-01
1.756746e-05,1.076051e-05,6.806956e-06,3.874752e-01
2.006677e-05,1.143497e-05,8.631792e-06,4.301536e-01
2.267341e-05,1.219676e-05,1.047665e-05,4.620676e-01
2.537873e-05,1.315532e-05,1.222341e-05,4.816399e-01
2.817491e-05,1.444173e-05,1.373317e-05,4.874257e-01
3.105511e-05,1.587491e-05,1.518021e-05,4.888150e-01
5.525640e-18,1.279992e-13,1.279937e-13,2.312175e+04
1.241103e-14,1.158989e-11,1.157748e-11,9.328371e+02
5.183902e-13,1.812261e-10,1.807077e-10,3.485939e+02
4.895482e-12,6.533150e-10,6.484195e-10,1.324526e+02
2.311493e-11,1.435961e-09,1.412846e-09,6.112267e+01
7.379983e-11,2.795606e-09,2.721806e-09,3.688093e+01
1.839796e-10,5.240558e-09,5.056578e-09,2.748446e+01
3.874570e-10,9.160211e-09,8.772754e-09,2.264188e+01
7.227352e-10,1.425749e-08,1.353476e-08,1.872713e+01
1.231104e-09,2.046168e-08,1.923057e-08,1.562059e+01
1.955006e-09,2.935560e-08,2.740059e-08,1.401560e+01
2.936446e-09,4.261620e-08,3.967976e-08,1.351285e+01
4.215391e-09,6.172994e-08,5.751455e-08,1.364394e+01
5.828532e-09,9.041941e-08,8.459087e-08,1.451324e+01
7.808484e-09,1.343283e-07,1.265199e-07,1.620287e+01
1.018343e-08,1.927899e-07,1.826065e-07,1.793172e+01
1.297702e-08,2.511247e-07,2.381477e-07,1.835150e+01
1.620856e-08,3.019763e-07,2.857677e-07,1.763066e+01
1.989326e-08,3.863660e-07,3.664728e-07,1.842195e+01
2.404255e-08,5.596165e-07,5.355739e-07,2.227609e+01
1.809318e-09,2.631817e-11,1.783000e-09,9.854541e-01
6.012414e-08,1.816332e-09,5.830781e-08,9.697903e-01
3.042400e-07,1.398530e-08,2.902547e-07,9.540320e-01
8.292408e-07,3.213579e-08,7.971050e-07,9.612467e-01
1.679816e-06,5.283310e-08,1.626983e-06,9.685483e-01
2.868579e-06,8.152497e-08,2.787054e-06,9.715800e-01
4.389905e-06,1.265051e-07,4.263400e-06,9.711827e-01
6.228405e-06,1.936835e-07,6.034722e-06,9.689032e-01
8.363969e-06,2.851531e-07,8.078816e-06,9.659070e-01
1.077475e-05,4.115515e-07,1.036320e-05,9.618040e-01
1.343838e-05,5.910849e-07,1.284729e-05,9.560152e-01
1.633087e-05,8.134266e-07,1.551744e-05,9.501908e-01
1.942549e-05,1.043270e-06,1.838222e-05,9.462938e-01
2.269508e-05,1.267392e-06,2.142769e-05,9.441556e-01
2.611458e-05,1.493213e-06,2.462136e-05,9.428207e-01
2.966245e-05,1.716874e-06,2.794558e-05,9.421197e-01
3.332055e-05,1.958732e-06,3.136182e-05,9.412155e-01
3.707391e-05,2.319700e-06,3.475422e-05,9.374304e-01
4.091007e-05,3.086743e-06,3.782333e-05,9.245480e-01
4.481879e-05,4.589028e-06,4.022977e-05,8.976094e-01
1.016423e-17,7.805456e-15,7.795292e-15,7.661799e+02
3.812225e-14,9.466774e-13,9.085552e-13,2.383267e+01
1.482217e-12,1.657203e-11,1.508981e-11,1.018057e+01
1.330979e-11,6.960446e-11,5.629467e-11,4.229568e+00
6.041133e-11,1.833355e-10,1.229242e-10,2.034786e+00
1.865605e-10,4.190767e-10,2.325162e-10,1.246331e+00
4.515809e-10,8.650825e-10,4.135015e-10,9.156754e-01
9.257579e-10,1.540948e-09,6.151902e-10,6.645260e-01
1.683952e-09,2.331374e-09,6.474213e-10,3.844653e-01
2.800645e-09,3.284433e-09,4.837886e-10,1.727419e-01
4.346300e-09,4.834419e-09,4.881193e-10,1.123069e-01
6.384953e-09,7.572813e-09,1.187860e-09,1.860405e-01
8.972772e-09,1.211505e-08,3.142283e-09,3.502020e-01
1.215729e-08,1.922825e-08,7.070958e-09,5.816227e-01
1.597685e-08,2.937417e-08,1.339732e-08,8.385456e-01
2.046040e-08,4.080178e-08,2.034139e-08,9.941835e-01
2.562764e-08,4.944640e-08,2.381877e-08,9.294172e-01
3.148973e-08,5.500682e-08,2.351709e-08,7.468177e-01
3.805013e-08,6.889734e-08,3.084721e-08,8.106993e-01
4.530564e-08,1.089398e-07,6.363418e-08,1.404553e+00
3.344062e-08,9.392128e-08,6.048066e-08,1.808599e+00
3.531462e-07,6.028478e-07,2.497015e-07,7.070769e-01
1.186491e-06,1.377388e-06,1.908965e-07,1.608916e-01
2.635385e-06,2.019002e-06,6.163834e-07,2.338874e-01
4.734139e-06,2.579940e-06,2.154198e-06,4.550349e-01
7.480752e-06,3.162764e-06,4.317988e-06,5.772131e-01
1.085403e-05,3.861722e-06,6.992310e-06,6.442131e-01
1.482329e-05,4.732019e-06,1.009127e-05,6.807715e-01
1.935468e-05,5.765767e-06,1.358892e-05,7.020996e-01
2.441076e-05,6.922111e-06,1.748865e-05,7.164320e-01
2.994347e-05,8.160396e-06,2.178307e-05,7.274733e-01
3.589908e-05,9.387912e-06,2.651116e-05,7.384915e-01
4.222747e-05,1.053958e-05,3.168789e-05,7.504094e-01
4.888537e-05,1.163502e-05,3.725035e-05,7.619938e-01
5.583638e-05,1.270863e-05,4.312775e-05,7.723951e-01
6.304992e-05,1.375006e-05,4.929986e-05,7.819178e-01
7.050050e-05,1.471641e-05,5.578409e-05,7.912581e-01
7.816658e-05,1.575998e-05,6.240660e-05,7.983796e-01
8.603010e-05,1.722913e-05,6.880097e-05,7.997314e-01
9.407548e-05,1.911368e-05,7.496179e-05,7.968261e-01
1.077371e-17,3.248602e-15,3.237828e-15,3.002517e+02
4.151034e-14,3.929312e-13,3.514209e-13,8.465860e+00
1.719458e-12,8.523151e-12,6.803693e-12,3.956882e+00
1.600319e-11,4.429188e-11,2.828870e-11,1.767691e+00
7.457428e-11,1.438581e-10,6.928377e-11,9.290571e-01
2.353528e-10,4.053606e-10,1.700078e-10,7.223529e-01
5.805043e-10,1.004071e-09,4.235665e-10,7.296526e-01
1.210096e-09,1.994873e-09,7.847770e-10,6.485244e-01
2.234514e-09,3.045388e-09,8.108738e-10,3.628860e-01
3.767453e-09,3.976576e-09,2.091221e-10,5.550753e-02
5.920286e-09,5.315171e-09,6.051146e-10,1.022104e-01
8.797916e-09,7.912844e-09,8.850725e-10,1.006002e-01
1.249588e-08,1.295942e-08,4.635368e-10,3.709516e-02
1.709816e-08,2.270944e-08,5.611284e-09,3.281806e-01
2.267533e-08,4.034624e-08,1.767091e-08,7.793010e-01
2.928378e-08,6.429871e-08,3.501493e-08,1.195711e+00
3.696555e-08,8.070189e-08,4.373634e-08,1.183165e+00
4.574897e-08,8.086359e-08,3.511462e-08,7.675499e-01
5.565001e-08,8.065441e-08,2.500440e-08,4.493152e-01
6.667356e-08,9.833394e-08,3.166038e-08,4.748567e-01
6.710422e-10,1.930481e-10,4.779941e-10,7.123160e-01
3.069477e-08,5.867932e-09,2.482684e-08,8.088295e-01
1.641279e-07,3.408046e-08,1.300474e-07,7.923542e-01
4.569540e-07,7.523188e-08,3.817221e-07,8.353623e-01
9.367000e-07,1.263769e-07,8.103231e-07,8.650828e-01
1.612404e-06,1.967885e-07,1.415615e-06,8.779533e-01
2.482345e-06,2.954515e-07,2.186894e-06,8.809789e-01
3.538825e-06,4.248810e-07,3.113944e-06,8.799373e-01
4.771010e-06,5.825832e-07,4.188427e-06,8.778910e-01
6.166661e-06,7.852201e-07,5.381441e-06,8.726669e-01
7.712880e-06,1.064571e-06,6.648309e-06,8.619749e-01
9.395594e-06,1.416745e-06,7.978849e-06,8.492118e-01
1.119903e-05,1.798958e-06,9.400073e-06,8.393648e-01
1.310708e-05,2.176507e-06,1.093058e-05,8.339443e-01
1.510489e-05,2.519953e-06,1.258494e-05,8.331698e-01
1.717956e-05,2.790810e-06,1.438875e-05,8.375506e-01
1.932022e-05,3.020035e-06,1.630019e-05,8.436853e-01
2.151781e-05,3.377590e-06,1.814022e-05,8.430328e-01
2.376475e-05,4.204353e-06,1.956039e-05,8.230845e-01
2.605481e-05,5.788806e-06,2.026600e-05,7.778220e-01
5.662483e-13,1.058718e-12,4.924696e-13,8.697060e-01
3.491788e-10,1.397772e-10,2.094016e-10,5.996974e-01
5.591055e-09,2.405343e-09,3.185712e-09,5.697873e-01
2.932525e-08,8.383505e-09,2.094175e-08,7.141199e-01
9.146001e-08,1.638002e-08,7.507999e-08,8.209051e-01
2.126285e-07,2.714078e-08,1.854877e-07,8.723558e-01
4.104969e-07,4.327382e-08,3.672231e-07,8.945819e-01
6.983042e-07,6.689545e-08,6.314088e-07,9.042030e-01
1.084799e-06,1.006060e-07,9.841932e-07,9.072584e-01
1.574856e-06,1.553536e-07,1.419502e-06,9.013538e-01
2.170297e-06,2.529636e-07,1.917334e-06,8.834429e-01
2.870467e-06,4.033791e-07,2.467088e-06,8.594726e-01
3.672404e-06,5.791209e-07,3.093283e-06,8.423047e-01
4.571121e-06,7.427921e-07,3.828329e-06,8.375033e-01
5.560189e-06,8.819261e-07,4.678262e-06,8.413856e-01
6.632397e-06,9.931111e-07,5.639286e-06,8.502637e-01
7.780336e-06,1.084707e-06,6.695629e-06,8.605835e-01
8.996773e-06,1.245222e-06,7.751551e-06,8.615924e-01
1.027490e-05,1.769352e-06,8.505544e-06,8.277985e-01
1.160846e-05,3.208104e-06,8.400353e-06,7.236408e-01
9.035014e-09,2.597391e-10,8.775275e-09,9.712520e-01
1.404871e-07,1.168988e-08,1.287972e-07,9.167904e-01
5.203085e-07,7.170388e-08,4.486046e-07,8.621897e-01
1.195917e-06,1.545341e-07,1.041383e-06,8.707818e-01
2.174345e-06,2.463372e-07,1.928008e-06,8.867074e-01
3.444045e-06,3.519683e-07,3.092077e-06,8.978038e-01
4.984951e-06,4.863392e-07,4.498612e-06,9.024385e-01
6.773437e-06,6.711446e-07,6.102293e-06,9.009153e-01
8.784962e-06,9.278643e-07,7.857097e-06,8.943803e-01
1.099540e-05,1.298268e-06,9.697135e-06,8.819264e-01
1.338180e-05,1.830935e-06,1.155086e-05,8.631772e-01
1.592260e-05,2.478682e-06,1.344392e-05,8.443293e-01
1.859774e-05,3.097972e-06,1.549977e-05,8.334221e-01
2.138861e-05,3.574800e-06,1.781381e-05,8.328643e-01
2.427789e-05,3.872235e-06,2.040566e-05,8.405037e-01
2.724974e-05,4.011262e-06,2.323848e-05,8.527964e-01
3.028981e-05,4.172787e-06,2.611702e-05,8.622379e-01
3.338533e-05,4.635333e-06,2.875000e-05,8.611566e-01
3.652551e-05,5.923758e-06,3.060175e-05,8.378186e-01
3.970115e-05,8.622803e-06,3.107834e-05,7.828072e-01
1.558012e-08,5.905108e-07,5.749307e-07,3.690157e+01
1.667475e-07,1.201268e-06,1.034521e-06,6.204115e+00
5.782695e-07,1.763754e-06,1.185485e-06,2.050056e+00
1.312161e-06,2.314863e-06,1.002702e-06,7.641608e-01
2.390173e-06,2.975682e-06,5.855088e-07,2.449650e-01
3.811682e-06,3.761493e-06,5.018865e-08,1.316706e-02
5.564244e-06,4.636372e-06,9.278720e-07,1.667562e-01
7.629546e-06,5.545234e-06,2.084313e-06,2.731896e-01
9.986811e-06,6.421306e-06,3.565505e-06,3.570214e-01
1.261471e-05,7.241141e-06,5.373569e-06,4.259764e-01
1.549137e-05,8.026915e-06,7.464450e-06,4.818459e-01
1.859253e-05,8.837484e-06,9.755051e-06,5.246757e-01
2.189134e-05,9.731786e-06,1.215956e-05,5.554505e-01
2.536144e-05,1.073614e-05,1.462530e-05,5.766748e-01
2.897909e-05,1.182480e-05,1.715429e-05,5.919539e-01
3.272403e-05,1.288513e-05,1.983890e-05,6.062487e-01
3.657909e-05,1.379997e-05,2.277912e-05,6.227360e-01
4.052996e-05,1.453262e-05,2.599733e-05,6.414350e-01
4.456466e-05,1.514827e-05,2.941639e-05,6.600832e-01
4.867291e-05,1.564179e-05,3.303112e-05,6.786346e-01
1.445101e-18,9.948691e-16,9.934240e-16,6.827180e+02
4.762955e-15,1.194837e-13,1.147207e-13,2.408599e+01
1.810300e-13,3.081403e-12,2.900374e-12,1.602151e+01
1.614494e-12,1.573919e-11,1.412470e-11,8.748683e+00
7.310401e-12,4.507427e-11,3.776388e-11,5.165774e+00
2.255332e-11,1.103044e-10,8.775112e-11,3.890830e+00
5.456889e-11,2.468245e-10,1.922556e-10,3.523173e+00
1.118617e-10,4.751881e-10,3.633265e-10,3.247998e+00
2.035280e-10,7.602554e-10,5.567274e-10,2.735384e+00
3.386870e-10,1.141723e-09,8.030365e-10,2.371028e+00
5.260724e-10,1.864864e-09,1.338791e-09,2.544881e+00
7.737596e-10,3.263333e-09,2.489573e-09,3.217502e+00
1.088953e-09,5.571311e-09,4.482357e-09,4.116207e+00
1.477813e-09,8.946978e-09,7.469165e-09,5.054201e+00
1.945345e-09,1.346332e-08,1.151798e-08,5.920789e+00
2.495375e-09,1.814981e-08,1.565443e-08,6.273380e+00
3.130599e-09,2.076784e-08,1.763724e-08,5.633825e+00
3.852706e-09,2.207909e-08,1.822639e-08,4.730802e+00
4.662493e-09,2.992943e-08,2.526694e-08,5.419191e+00
5.560018e-09,6.134819e-08,5.578817e-08,1.003381e+01
3.555693e-08,1.085780e-06,1.050223e-06,2.953638e+01
2.864856e-07,1.465424e-06,1.178938e-06,4.115174e+00
8.878117e-07,1.813333e-06,9.255218e-07,1.042475e+00
1.904230e-06,2.188183e-06,2.839531e-07,1.491171e-01
3.363032e-06,2.650602e-06,7.124297e-07,2.118415e-01
5.270570e-06,3.200948e-06,2.069622e-06,3.926752e-01
7.621635e-06,3.786854e-06,3.834781e-06,5.031441e-01
1.040564e-05,4.335557e-06,6.070080e-06,5.833454e-01
